Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword
soppstuing,63,63,90,33.56,0.00,https://www.lantmannen-unibake.com/nb-NO/inspirasjon/oppskrifter/Pannekake-soppstuing/,0,0,0.00,0,73700,"[0,40,0,20,20,0,80,60,20,100,100,20]",1585088912,"Image pack, Video, Image"
united states bakery,58,58,90,64.98,0.00,https://www.lantmannen-unibake.com/en-US/about/about-us/,0,0,0.00,0,980000000,"[0,100,25,25,0,25,25,0,0,0,25,50]",1583177949,"Knowledge panel, Image pack, Site links, Reviews"
kanelbullen recept,70,70,90,50.97,0.00,https://www.lantmannen-unibake.com/sv-SE/Products/kaffebrod/vetebrod/kanelbulle2/,0,0,0.00,0,565000,"[0,0,0,0,0,50,0,0,100,50,50,50]",1584594412,"Image pack, Reviews, Video, Image"
hummbar amsterdam,61,61,90,78.34,0.00,https://www.lantmannen-unibake.com/globalassets/_global-en/old/sbs/plma/bestofamsterdam_2017-1.pdf,0,0,0.00,0,81,"[0,40,20,100,0,20,20,40,20,60,20,20]",1585108972,"Knowledge panel, Image pack, Site links, Video, FAQ"
proteine baguette,37,37,90,82.53,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/Pains/piccolos--baguettes-blancs--larges/baguette-blanche-26cm/,0,0,0.00,0.15,440000,"[57,14,100,14,14,14,14,14,14,14,14,14]",1584850004,"Image pack, Site links, Featured snippet, Image"
croissant cioccolato,42,42,90,57.5,0.00,https://www.lantmannen-unibake.com/it-IT/prodotti/sweet-moments/swirls/croissant-al-cioccolatonocciola-premium--95g/,0,0,0.00,0,3110000,"[100,0,25,25,25,25,25,0,0,25,0,25]",1585379071,"Image pack, Image, Video Carousel"
lussekatt,15,15,90,72.95,0.00,https://www.lantmannen-unibake.com/sv-SE/Products/kaffebrod/vetebrod/lussekatt3/,0,0,0.00,0,720000,"[7,14,50,21,64,7,7,7,21,7,100,14]",1584404318,"Knowledge panel, Reviews, Image, Video Carousel, FAQ"
slider bread,26,26,90,63.59,0.00,https://www.lantmannen-unibake.com/en-US/eurobake/products/bread/burger/brioche-slider-bun---sliced/,0,0,0.00,0.26,257000000,"[50,50,25,50,25,25,75,25,100,100,25,25]",1583568617,"Image pack, Reviews, Video, Image, Video Carousel"
key consumer,90,90,90,62.23,0.00,https://www.lantmannen-unibake.com/Schulstad-Bakery-Solutions/Inspiration/campaigns/bread-barista/key-consumer-trends-and-implications-for-customers/,0,0,0.00,0,1290000000,"[0,100,100,0,0,100,0,0,0,0,100,0]",1583444205,"Image pack, Reviews, Video Carousel"
panini surgelé,26,26,90,67,0.23,https://www.lantmannen-unibake.com/fr-FR/Produits/Pains/panini/panini-nature-26cm/,0,0,0.00,0.91,98900,"[25,25,25,100,25,50,25,25,25,25,25,25]",1584865903,"Image pack, Video, Image"
pastry vs bread,69,56,90,64.57,0.00,https://www.lantmannen-unibake.com/?selectedCountry=global,0,0,0.00,0,287000000,"[0,0,0,100,100,0,0,0,100,0,100,100]",1585602119,"Local pack, Image pack, Site links, Image, Video Carousel, People also ask"
mini donuts chocolat,52,52,90,79.93,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/sweet-moments/donuts/mini-mix-donuts/,0,0,0.00,0.38,135000000,"[11,11,11,11,11,22,11,11,22,11,100,11]",1583419186,"Image pack, Reviews, Image, Video Carousel"
gmo ip,23,23,90,74.01,0.00,https://www.lantmannen-unibake.com/ourresponsibility-new2/sustainable-news/gmo-policy/,0,0,0.00,0,8470000,"[0,0,14,14,0,100,43,57,0,29,14,57]",1583860094,"Knowledge panel, Image pack, Reviews, Video"
pain buns brioché,41,41,90,77.16,0.00,https://www.lantmannen-unibake.com/fr-BX/Produits/Sur-le-Pouce/french-hotdog-bread/hamburger-bun-brioche/,0,0,0.00,0,3960000,"[100,20,80,20,20,20,20,40,100,20,20,20]",1584224108,"Image pack, Reviews, Image, Video Carousel"
gourmet steak house,61,61,90,69.94,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/Sur-le-Pouce/hamburger-buns-gourmet/steakhouse-hamburger-bun/,0,0,0.00,0,86800000,"[20,20,20,40,20,40,40,20,20,80,100,100]",1584882144,"Local pack, Site links, Video, Video Carousel"
jack daniels hamburger sauce recipe,64,64,90,61.21,0.00,https://www.lantmannen-unibake.com/Schulstad-Bakery-Solutions/Inspiration/Recipes/Signature-Burger-with-Caramelized-Jack-Daniels-Onions/,0,0,0.00,0,4470000,"[0,0,0,0,0,0,0,0,0,100,0,0]",1584881929,"Image pack, Video, Image, Video Carousel"
mayonnaise hamburger recipe,63,63,90,65.23,0.00,https://www.lantmannen-unibake.com/Schulstad-Bakery-Solutions/Inspiration/Recipes/Umami-Burger/,0,0,0.00,0,10400000,"[0,0,0,0,0,100,0,0,0,0,0,0]",1583620025,"Image pack, Reviews, Image, Video Carousel"
6 inch baguette weight,66,66,90,61.45,0.00,https://www.lantmannen-unibake.com/en-US/eurobake/products/bread/baguette/12-cuban-bread/,0,0,0.00,0,2520000,"[0,0,0,100,0,0,0,0,100,0,0,0]",1583597139,"Image pack, Reviews, Image, People also ask"
couque noix de pecan calories,19,19,90,72.53,0.00,https://www.lantmannen-unibake.com/fr-BX/Produits/sweet-moments/danish-pastry/couque-aux-noix-de-pecan/,0,0,0.00,0,22,"[60,0,20,0,100,0,0,0,0,60,20,0]",1583687084,"Image pack, Reviews, Featured snippet, Image"
pain de campagne sourdough recipe,82,82,90,57.98,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/Pains/,0,0,0.00,0,592000,"[50,0,100,0,0,0,0,50,0,50,100,0]",1583490096,"Knowledge panel, Reviews, Image, Video Carousel"
fikabröd,17,17,90,55.11,0.00,https://www.lantmannen-unibake.com/sv-SE/Products/kaffebrod/,0,0,0.00,0,1040000,"[33,33,33,33,67,67,33,100,33,33,33,33]",1584374883,"Image pack, Reviews, Video Carousel"
chocolat croissant,88,88,90,84.18,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/sweet-moments/viennoiserie/sg-croissant-chocolat-au-noisette-droit/,0,0,0.00,0.54,14200000,"[11,56,100,11,33,11,33,11,33,11,11,22]",1584309726,"Knowledge panel, Reviews, Image, Video Carousel"
piccolo white,2,2,90,63.29,0.00,https://www.lantmannen-unibake.com/Products/Easy-to-Eat/fast-food-speciality/piccolo-white--17cm/,11,4.8,0.00,0,573000000,"[100,0,0,0,0,0,0,20,40,100,20,0]",1585278137,"Image pack, Video Carousel"
salsa de hot dog,61,61,90,66.37,0.00,https://www.lantmannen-unibake.com/us---sbs---oldbackup/Campaigns-old/TrueDogs/RecipesOLD/Hot-dog-with-salsa-and-coriander/,0,0,0.00,0,71500000,"[0,0,0,0,0,0,0,0,0,100,0,0]",1583584126,"Image pack, Reviews, Image, Video Carousel"
confit de pato a la naranja,87,87,90,57.44,0.00,https://www.lantmannen-unibake.com/es-ES/recetas/hamburguesa-de-confit-de-pato-a-la-naranja/,0,0,0.00,0,401000,"[29,14,57,57,0,0,14,100,71,29,14,0]",1585465179,"Image pack, Image, Video Carousel"
pain aux flocons d avoine,60,60,90,82.8,0.00,https://www.lantmannen-unibake.com/fr-BX/Produits/Pains/pains-rustiques-350g/pain-aux-flocons-davoine/,0,0,0.00,0.01,1340000,"[3,100,3,36,3,13,3,3,3,82,18,8]",1583611275,"Reviews, Image, Video Carousel"
farmhouse bread,56,56,90,60.39,0.00,https://www.lantmannen-unibake.com/en-US/eurobake/products/bread/artisan-loaf/farmhouse-country-loaf/,0,0,0.00,0.03,27200000,"[14,100,14,14,14,14,14,29,14,14,14,57]",1583962307,"Image pack, Reviews, Image, Video Carousel, People also ask"
pain sans gluten belgique,41,41,90,66.05,0.00,https://www.lantmannen-unibake.com/fr-BX/Produits/Pains/Bun/petit-pain-blanc-sans-gluten/,0,0,0.00,1,772000,"[0,25,100,0,75,0,25,50,0,50,25,25]",1585249933,"Local pack, Image pack, Site links, Video, Image, AdWords bottom, Shopping ads, Video Carousel"
bank photo download,22,22,90,75.24,0.00,https://www.lantmannen-unibake.com/about-us/newsandmedia/Image-bank/,0,0,0.00,0.14,1600000000,"[0,0,0,50,0,0,0,0,0,0,0,100]",1584345593,"Image pack, Site links, Reviews"
wit stokbrood,13,13,90,52.46,0.00,https://www.lantmannen-unibake.com/nl-BE/Producten/BetterBread/piccolo--stokbrood-wit--breed/stokbrood-wit2/,0,0,0.00,0,2160000,"[0,0,0,0,0,50,25,0,50,0,100,25]",1585181043,"Image pack, Image"
wit stokbrood,12,12,90,52.46,0.00,https://www.lantmannen-unibake.com/nl-NL/Producten/BetterBread/piccolo--stokbrood-wit--breed/stokbrood-wit/,1,0.43,0.00,0,2160000,"[0,0,0,0,0,50,25,0,50,0,100,25]",1585181043,"Image pack, Image"
burger rolle,75,75,90,80.43,0.00,https://www.lantmannen-unibake.com/da-DK/Schulstad-Bakery-Solutions/inspiration/Inspiration-til-Cafeer/1-201612/Brodet-spiller-en-afgorende-rolle-for-den-gode-burger/,0,0,0.00,0,14400000,"[0,29,0,14,100,14,0,14,14,71,100,14]",1583994568,"Knowledge panel, Image pack, Reviews, Video, Image, Video Carousel"
steakhouse pepper,13,13,90,66.53,0.00,https://www.lantmannen-unibake.com/Schulstad-Bakery-Solutions/Products/fast-food/burger-buns/hamburger-bun-steakhouse-pepper-pure/,0,0,0.00,0.14,25100000,"[0,0,29,14,14,14,0,14,100,0,14,14]",1584494093,"Image pack, Reviews, Image, Video Carousel"
amsterdam old,55,46,90,74.29,0.00,https://www.lantmannen-unibake.com/fr-BX/Produits/Sur-le-Pouce/savoury-filled/sg-roll-old-amsterdam/,0,0,0.00,0,481000000,"[50,0,0,50,50,0,50,0,100,0,50,0]",1585583950,"Local pack, Image pack, FAQ"
fricandele,87,87,90,83.52,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/Sur-le-Pouce/specialites-salees-de-pate-feuilletee/pain-fricadelle/,0,0,0.00,0,96400,"[75,75,100,25,25,25,50,100,100,75,25,25]",1583122567,"Knowledge panel, Site links, Reviews, Video, Image, Video Carousel, People also ask"
oldamsterdam be,20,20,90,71.57,0.00,https://www.lantmannen-unibake.com/fr-BX/news/un-award-du-gout-superieur-pour-le-roll-old-amsterdam2/un-award-du-gout-superieur-pour-le-roll-Old-Amsterdam/,0,0,0.00,0,1080000,"[0,0,0,0,0,0,0,100,0,0,0,0]",1584162217,"Image pack, Reviews, Video, FAQ"
muffin origine,60,60,90,77.19,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/sweet-moments/muffins/muffin-duo-chocolat/,0,0,0.00,0.03,1070000,"[1,2,5,1,1,2,1,1,3,1,100,1]",1583635196,"Reviews, Featured snippet, Image"
blue cheese hamburger,73,73,90,68.79,0.00,https://www.lantmannen-unibake.com/Schulstad-Bakery-Solutions/Inspiration/Recipes/Melting-Middle-Bacon--Blue-Cheese-Burger/,0,0,0.00,0,169000000,"[78,11,11,11,44,11,100,11,22,11,22,11]",1584058189,"Image pack, Reviews, Image, Video Carousel"
portuguese custard tarts,49,53,90,70.47,0.00,https://www.lantmannen-unibake.com/en-AU/Schulstad-Bakery-Solutions/products2/Sweet/Speciality-Products/portuguese-custard-tart/,0,0,0.00,0,1480000,"[25,25,100,50,25,25,75,25,25,25,25,50]",1585530305,"Image pack, Image, Video Carousel"
sesam gluten,28,28,90,70.64,0.00,https://www.lantmannen-unibake.com/fr-BX/Produits/Sur-le-Pouce/Burger-Bun/mini-hamburger-bun-sesam/,0,0,0.00,0,2320000,"[11,100,33,56,22,78,11,33,11,11,11,11]",1584835716,"Image pack, Featured snippet, Image, People also ask"
baguette précuite cuisson,85,85,90,80.65,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/Pains/panini/panini-nature-26cm/?__hstc=122384340.7744294b740e0787aea508c4a7020a77.1536192000093.1536192000094.1536192000095.1&__hssc=122384340.1.1536192000096&__hsfp=3733277192,0,0,0.00,0.51,26000,"[57,14,29,14,14,14,14,71,14,14,14,100]",1585465145,"Image, Video Carousel"
burger rolls,34,34,90,70.59,0.00,https://www.lantmannen-unibake.com/Products/Easy-to-Eat/Burger-Buns/,0,0,0.00,0.11,182000000,"[11,22,100,44,11,11,11,22,11,11,56,100]",1583915910,"Local pack, Image pack, Reviews, Image, Video Carousel"
ham croissant recipe,88,88,90,59.89,0.00,https://www.lantmannen-unibake.com/Schulstad-Bakery-Solutions/Inspiration/Recipes/Smoked-Ham--Tomato-Croissant/,0,0,0.00,0,9370000,"[0,0,67,33,0,0,33,0,0,0,0,100]",1584370980,"Image pack, Reviews, Video, Image, Video Carousel"
pastry pop kingdom,76,76,90,74.33,0.00,https://www.lantmannen-unibake.com/en-GB/News/christmas-sweet-pastry-decoration-ideas/,0,0,0.00,0,10400000,"[0,0,0,0,0,0,0,100,0,0,0,0]",1585148409,"Knowledge panel, Image pack, Site links, Video, Image"
bretzel luxembourg,31,31,90,57.68,0.00,https://www.lantmannen-unibake.com/fr-BX/Produits/Sur-le-Pouce/french-hotdog-bread/pretzel-hamburger-bun/,0,0,0.00,0,46500,"[100,33,11,56,11,11,11,22,11,33,11,22]",1583139464,"Image pack, Site links, Reviews, Image"
a bun bread,19,19,90,71.22,0.00,https://www.lantmannen-unibake.com/Products/Bread/Buns/,0,0,0.00,0,474000000,"[14,0,0,0,100,14,0,71,29,0,14,0]",1584720089,"Reviews, Featured snippet, Image, Video Carousel, People also ask"
on rye bread,88,88,90,79.52,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/schulstad-poland/fitness-style/,0,0,0.00,0,95300000,"[14,14,0,0,0,0,0,0,0,14,100,0]",1583661888,"Image pack, Site links, Reviews, Image, Video Carousel"
where does rye bread come from,82,82,90,69.6,0.00,https://www.lantmannen-unibake.com/SBS/Products/Bread/Rye-Bread/Monastery-ryebread/Print/,0,0,0.00,0,117000000,"[100,0,0,0,20,0,0,0,0,0,0,0]",1583282187,"Knowledge panel, Site links, Reviews, Featured snippet, Image, Video Carousel, People also ask"
pane svedese,69,69,90,46.01,0.00,https://www.lantmannen-unibake.com/it-IT/prodotti/Bread/sandwino/viking-thinbread-rettangolare/,0,0,0.00,0,0,"[11,33,11,11,11,11,22,33,22,11,100,11]",1583298380,"Image pack, Reviews, Video, Image, Video Carousel"
my randstad belgique,62,62,90,68.31,0.00,https://www.lantmannen-unibake.com/fr-BX/,0,0,0.00,0.05,80,"[7,7,7,21,7,7,7,7,7,100,36,7]",1583994668,"Image pack, Reviews"
origine de hot dog,95,95,90,74.03,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/Sur-le-Pouce/pain-hot-dog/pain-francais-hot-dog-avec-grand-trou/,0,0,0.00,0,8060000,"[25,75,25,25,25,25,25,100,50,25,50,25]",1584542969,"Knowledge panel, Image pack, Site links, Reviews, Video, Image, Video Carousel"
cuban roll,81,81,70,68.29,0.00,https://www.lantmannen-unibake.com/en-US/eurobake/products/bread/baguette/12-cuban-bread/,0,0,0.00,0.01,70900000,"[40,60,100,100,20,60,100,20,80,20,60,20]",1583349830,"Image pack, Site links, Reviews, Video, Image, Video Carousel"
burger et buns,58,58,70,79.18,0.00,https://www.lantmannen-unibake.com/Products/Easy-to-Eat/Burger-Buns/,0,0,0.00,0,31500000,"[50,75,25,25,25,75,25,25,25,50,50,100]",1584160677,"Knowledge panel, Image pack, Reviews, Image, Video Carousel"
brioche sandwich,71,71,70,77.99,0.00,https://www.lantmannen-unibake.com/en-US/eurobake/products/bread/burger/brioche-sandwich-bun---sliced/,0,0,0.00,0.49,71300000,"[100,50,25,25,25,100,25,25,25,25,25,25]",1585364542,"Image pack, Image, Video Carousel"
kanapki z łososiem,33,33,70,51.15,0.00,https://www.lantmannen-unibake.com/pl-PL/schulstad/przepisy/kanapka-z-lososiem-ogorkiem-konserwowym-i-serkiem-ziolowym/,0,0,0.00,0,6600000,"[60,100,20,40,20,20,40,40,20,80,20,60]",1583591021,"Image pack, Reviews, Image, Video Carousel"
e160aii,52,52,70,67.46,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/sweet-moments/autres-specialites-sucres/sg-chausson-aux-abricots/,0,0,0.00,0,100,"[33,33,33,33,67,33,33,33,100,33,33,33]",1585479944,
croissant fructose,43,43,70,72.46,0.00,https://www.lantmannen-unibake.com/fr-BX/Produits/sweet-moments/viennoiserie/croissant-vegetalien-70g/,0,0,0.00,0,1110000,"[0,0,0,0,0,0,0,0,0,0,0,100]",1585414706,"Image pack, Image"
croissant aufbacken,94,94,70,55,0.00,https://www.lantmannen-unibake.com/de-DE/Schulstad-Bakery-Solutions/products2/Susses/Gefullte-Croissants/schoko-haselnuss-croissant/,0,0,0.00,0,119000,"[0,0,0,100,28,0,0,28,100,0,0,28]",1583151711,"Image pack, Reviews, Image, Video Carousel"
saucisse au veau,93,93,70,77.57,0.00,https://www.lantmannen-unibake.com/fr-BX/Produits/Sur-le-Pouce/savoury-filled/pain-saucisse-veau-110g/,0,0,0.00,0,5960000,"[25,25,25,25,25,75,25,25,100,25,25,25]",1584501911,"Image pack, Reviews, Image, Video Carousel"
zaczyn do chleba,8,8,70,49.56,0.00,https://www.lantmannen-unibake.com/pl-PL/schulstad/abc-o-chlebie/zaczyn-czyli-naturalna-produkcja-pieczywa/,2,0.87,0.00,0,332000,"[0,50,100,0,0,0,0,100,50,0,0,50]",1583205182,"Knowledge panel, Site links, Reviews, Image, Video Carousel"
butiksmaterial,15,15,70,43.04,0.00,https://www.lantmannen-unibake.com/sv-SE/Sverige/Etiketter-och-butiksmaterial/,0,0,0.00,0,479000,"[0,0,0,0,0,0,0,0,0,0,100,0]",1585022862,Image pack
whole foods brioche hot dog buns,69,69,70,62.22,0.00,https://www.lantmannen-unibake.com/Schulstad-Bakery-Solutions/Products/fast-food/hotdog-rolls/fibre-hotdog-bread/,0,0,0.00,0,2470000,"[0,0,0,0,0,0,0,0,0,0,100,0]",1583594285,"Image pack, Reviews, Image"
poids croissant boulangerie,68,68,70,74.61,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/sweet-moments/premium-viennoiserie/golden-croissant-au-beurre-droit-70g/,0,0,0.00,0,211000,"[13,3,67,3,3,5,3,3,3,5,3,100]",1584914925,"Image pack, Featured snippet, Image, Video Carousel, People also ask"
breakfast bread rolls,51,51,70,55.33,0.00,https://www.lantmannen-unibake.com/Products/Bread/rolls/,0,0,0.00,0,197000000,"[67,33,0,67,33,0,33,0,33,0,0,100]",1584792043,"Image pack, Image, Video Carousel"
chili in francese,73,73,70,82.48,0.00,https://www.lantmannen-unibake.com/it-IT/prodotti/Bread/baguettes/mezza-baguette-francese-35cm/,0,0,0.00,0,31800000,"[0,0,25,50,25,0,0,25,0,25,0,100]",1585021896,"Image pack, Site links, Video, Image"
mini burger buns where to buy,6,6,70,58.43,0.00,https://www.lantmannen-unibake.com/Schulstad-Bakery-Solutions/Products/fast-food/burger-buns/mini-hamburger-bun-sesame-pure/,3,1.31,0.00,0,52000000,"[0,0,0,0,0,100,0,0,0,0,0,0]",1583872233,"Local pack, Image pack, Reviews, Image, Video Carousel"
le petit pain,46,46,70,86.67,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/Pains/petits-pains-rustiques/petit-pain-rustique-losange-multicereales/,0,0,0.00,0,242000000,"[100,14,57,14,43,14,14,14,14,14,14,14]",1585202415,"Local pack, Image pack, Image, Video Carousel"
c velazquez madrid,84,84,70,85.67,0.00,https://www.lantmannen-unibake.com/es-ES/,0,0,0.00,0,33800000,"[0,0,100,0,0,0,0,0,0,0,0,0]",1584896446,"Knowledge panel, Site links, Video Carousel"
mini sandwich pain au lait,49,49,70,79.59,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/Pains/sandwiches/mini-sandwich-blanc/,0,0,0.00,0,5840000,"[67,33,100,33,100,33,33,33,33,33,33,100]",1585393653,"Image pack, Image, Video Carousel"
pain fricadelle,1,1,70,69.43,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/Sur-le-Pouce/specialites-salees-de-pate-feuilletee/pain-fricadelle/,32,13.97,0.00,0,66400,"[50,25,25,100,50,50,25,50,25,25,25,25]",1583904051,"Image pack, Site links, Reviews, Image, Video Carousel"
hot dog brioche,4,4,70,69.65,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/Sur-le-Pouce/pain-hot-dog/brioche-hot-dog-bun/,4,1.74,0.00,0.65,14600000,"[29,14,43,14,29,14,43,100,0,71,71,14]",1584961150,"Image pack, Image, Video Carousel"
puff luxemburg,70,70,70,67.16,0.00,https://www.lantmannen-unibake.com/Schulstad-Bakery-Solutions/Products/fast-food/savoury-filled/sg-sausage-roll/,0,0,0.00,0,3100000,"[0,0,0,0,100,50,50,100,50,50,50,50]",1584900288,"Local pack, Video, Image"
munavoi määrä,53,53,70,47.51,0.00,https://www.lantmannen-unibake.com/fi-FI/tuotteet/helpot-ja-nopeat/riisipiirakat/v-kypsa-rukiinen-sulhaspiir-120x33g/?__hstc=122384340.07430159d50a3c91e72c280a7921bf0d.1536278400075.1536278400076.1536278400077.1&__hssc=122384340.1.1536278400078&__hsfp=2025384311,0,0,0.00,0,36000,"[0,0,0,0,0,0,0,100,0,100,0,0]",1585087787,"Image pack, Featured snippet, Image"
hallongrotta,11,11,70,64.03,0.00,https://www.lantmannen-unibake.com/sv-SE/Products/kaffebrod/cookie/hallongrotta/,3,1.31,0.00,0,82900,"[43,14,14,100,14,43,14,14,29,14,14,14]",1583263445,"Knowledge panel, Reviews, Image, Video Carousel"
lait battu londerzeel,20,20,70,66.36,0.00,https://www.lantmannen-unibake.com/fr-BX/Produits/Sur-le-Pouce/french-hotdog-bread/hamburger-bun-brioche-110mm/,0,0,0.00,0,25,"[0,0,0,0,0,0,0,0,0,0,100,0]",1583952245,"Image pack, Reviews, Video"
what is panini bread,90,90,70,58.04,0.00,https://www.lantmannen-unibake.com/en-GB/Schulstad-Bakery-Solutions/products/Bread/Panini/,0,0,0.00,0,56400000,"[25,0,25,50,100,25,25,25,25,25,0,0]",1583496287,"Reviews, Featured snippet, Image, Video Carousel, People also ask"
sucre cuit au boulé,85,85,70,75,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/sweet-moments/autres-specialites-sucres/boule-de-berlin/,0,0,0.00,0,6560000,"[100,14,14,14,14,29,0,14,14,14,29,14]",1585159151,"Image pack, Image, Video Carousel"
croissant au levain naturel,73,73,70,69.52,0.00,https://www.lantmannen-unibake.com/globalassets/netherlands---belgian-nl-be/old2/lu-benefrites/campagnes/croissants-good-mornings/frans---folder_premiumcroissants_210x210_fr-lr.pdf,0,0,0.00,0,598000,"[80,40,80,20,80,20,20,40,100,20,80,20]",1585191731,"Image pack, Image, Video Carousel"
hot dog avec baguette,90,90,70,82.92,0.00,https://www.lantmannen-unibake.com/Schulstad-Bakery-Solutions/Products/fast-food/french-hotdog-bread/baguette-for-french-hot-dogs/,0,0,0.00,0.01,45400000,"[40,20,100,20,20,40,20,40,20,20,20,20]",1585144684,"Image pack, Image, Video Carousel"
frozen usa,74,74,70,73.54,0.00,https://www.lantmannen-unibake.com/en-US/,0,0,0.00,0,917000000,"[33,100,33,0,0,33,33,0,100,33,33,33]",1584399812,"Knowledge panel, Image pack, Reviews, Video Carousel"
pain de flocon d avoine,79,79,70,83.4,0.00,https://www.lantmannen-unibake.com/fr-BX/Produits/Pains/pains-rustiques-350g/pain-aux-flocons-davoine/,0,0,0.00,0.04,1330000,"[14,14,14,100,14,14,14,14,14,29,14,14]",1583976831,"Image pack, Reviews, Image, Video Carousel"
hey americana,90,90,70,73.76,0.00,https://www.lantmannen-unibake.com/en-GB/Americana/americana-recipe/Pesto-Burger/,0,0,0.00,0,38100000,"[0,0,0,0,0,0,0,0,0,33,100,0]",1583951187,"Image pack, Reviews, Video, Video Carousel"
recette couques suisses belgique,46,46,70,77.96,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/sweet-moments/premium-viennoiserie/premium-couque-suisse-ronde/,0,0,0.00,0,80,"[20,0,20,0,20,0,0,100,20,20,40,80]",1584506616,"Image pack, Reviews, Image"
roomboter frankrijk,46,46,70,48.92,0.00,https://www.lantmannen-unibake.com/nl-BE/Producten/BetterBread/sandwich-products/boter-sandwich-wit/,0,0,0.00,0,1520000,"[0,0,0,0,0,0,100,11,11,0,11,0]",1584610607,"Image pack, Reviews, Image"
courbe de cuisson,93,93,70,61.39,0.00,https://www.lantmannen-unibake.com/fr-BX/Produits/sweet-moments/premium-viennoiserie/premium-croissant-courbe-au-beurre-francais/,0,0,0.00,0.04,4240000,"[25,100,25,25,50,0,25,25,25,25,25,50]",1584180052,"Image pack, Reviews, Image, Video Carousel, FAQ"
запеченный,61,61,70,71.29,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/Sur-le-Pouce/fully-baked/fully-baked-baguette-blanche--26cm/,0,0,0.00,0,1480000000,"[100,0,11,11,44,11,22,33,11,11,44,33]",1584313307,"Image pack, Reviews, Video, Image"
poppy seeds en francais,26,26,70,85.14,0.00,https://www.lantmannen-unibake.com/Products/Bread/loaf/french-poppy-seeds-bread/,0,0,0.00,0,32300000,"[18,41,18,65,18,100,18,18,18,82,18,65]",1583340728,"Instant answer, Image pack, Reviews, Video, Image"
croissant pastry,32,32,70,67.86,0.00,https://www.lantmannen-unibake.com/Products/pastry/croissants-plain/,0,0,0.00,0,29700000,"[11,11,11,22,11,33,11,56,100,78,33,11]",1584566907,"Image pack, Site links, Reviews, Image, Video Carousel"
the largest hamburger in the world,76,76,70,75.36,0.00,https://www.lantmannen-unibake.com/Products/Easy-to-Eat/Burger-Buns/,0,0,0.00,0,22800000,"[0,100,0,0,0,0,0,0,0,0,0,0]",1583637485,"Video, Featured snippet, People also ask"
royal danish bakery,7,7,70,67.77,0.00,https://www.lantmannen-unibake.com/en-GB/Schulstad-Bakery-Solutions/products/Sweet/Crown/royal-danish-selection/,2,0.87,0.00,0,5330000,"[0,0,0,0,0,100,0,0,0,0,0,0]",1584609091,"Image pack, Reviews, Image, FAQ"
hot dog en francais,30,30,70,92.33,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/Sur-le-Pouce/pain-hot-dog/pain-francais-hot-dog-avec-grand-trou/,0,0,0.00,0.01,8540000,"[20,20,40,60,20,100,20,40,20,20,20,20]",1583539475,"Reviews, Video, Featured snippet, Image"
the buns groupe,39,39,70,71.94,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/Sur-le-Pouce/Burger-Bun/,0,0,0.00,0,362000,"[29,14,14,100,14,14,29,29,14,29,100,14]",1583367904,"Image pack, Reviews, Video Carousel"
gluten free bakery amsterdam,19,19,70,51.79,0.00,https://www.lantmannen-unibake.com/Schulstad-Bakery-Solutions/plma/gluten-free-bakery-at-plma/,0,0,0.00,0,78,"[0,20,0,20,20,0,100,0,20,20,20,20]",1585481321,"Local pack, Image pack, Video"
marynowana cebula,74,74,70,58.68,0.00,https://www.lantmannen-unibake.com/pl-PL/Schulstad-Bakery-Solutions/Przepisy/Grilled-hot-dog-with-pickled-onion/,0,0,0.00,0,892000,"[0,0,50,50,50,50,50,0,50,50,0,100]",1584777978,"Image pack, Image, Video Carousel"
mefine nature,43,43,70,81.09,0.00,https://www.lantmannen-unibake.com/fr-FR/Produits/sweet-moments/muffins/muffin-nature/,0,0,0.00,0,0,"[1,19,5,24,1,16,1,1,6,100,13,2]",1583296712,"Image pack, Reviews, Video, Image, Video Carousel"
aux sucreries du la pain chaud,36,36,70,77.88,0.00,https://www.lantmannen-unibake.com/fr-BX/Home/notre-firme/La-parole-au-client/chaud-pain/,0,0,0.00,0,98,"[50,50,50,50,50,50,50,50,100,50,50,50]",1583825028,"Knowledge panel, Image pack, Reviews, Video, Image"
