Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword
lentilles sèches,64,64,90,88.92,0.32,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/lunor/lentilles-vertes-france,0,0,0.00,0.12,2840000,"[11,11,11,22,100,11,11,44,22,11,11,11]",1583381056,"Image pack, Reviews, Image, Video Carousel"
pomme pruneau,53,53,90,80.7,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/maitre-prunille/specialite-aux-pruneaux-et-aux-pommes,0,0,0.00,0.19,2630000,"[22,100,11,11,11,56,11,11,33,11,44,22]",1583419477,"Reviews, Image"
panzani pasta lasagna,55,55,90,61.6,0.00,https://services.transgourmet.fr/equiphotel/fiche-exposant/panzani-foodservice.html?page=/equiphotel/produits-phares.html%22,0,0,0.00,0,79,"[0,0,100,50,0,0,0,0,0,0,0,0]",1585018903,"Image pack, Video, Image, Shopping ads, Video Carousel"
boulangerie cais,34,34,90,78.17,0.00,https://www.transgourmet.fr/,0,0,0.00,0.01,395000,"[20,80,20,20,20,40,20,40,20,20,20,100]",1583629196,"Knowledge panel, Reviews, Video"
entrepot a vendre nice ouest,91,91,90,68.61,0.48,https://www.transgourmet.fr/,0,0,0.00,0.69,93,"[0,0,0,0,0,0,0,0,0,0,100,100]",1583503007,Image pack
tropezienne sur mesure,34,34,90,60.43,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/les-delices-des-7-vallees/mini-tropezienne,0,0,0.00,0.96,103000,"[21,7,7,36,100,21,14,7,21,29,7,7]",1584882093,"Image pack, Site links, Image"
boudoir services,9,9,90,62.75,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/delos/boudoir-190-sachets-de-2-boudoirs-1166g,2,0,0.00,0,27800000,"[0,0,0,0,0,100,0,0,0,0,0,0]",1584327782,"Image pack, Reviews"
fournisseur restauration alimentaire,1,1,90,68.35,0.00,https://www.transgourmet.fr/livraison/transgourmet/votre-metier/restauration-collective,42,0.14,0.00,0.29,2860000,"[100,100,0,100,0,100,0,100,0,100,100,100]",1583952287,"Local pack, Image pack, Site links"
acheter des crozets de savoie,37,37,90,82.13,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/alpina-savoie/crozets-au-sarrasin-sac-de-5-kg,0,0,0.00,0.97,85,"[20,20,0,60,20,20,20,40,40,100,60,100]",1584378745,"Image pack, Reviews, Video, Image, Video Carousel"
visite des moulins en charente 2018,88,88,90,69.63,0.00,https://www.transgourmet.fr/,0,0,0.00,0,88,"[100,11,33,11,11,78,33,100,11,11,33,11]",1583381476,"Image pack, Reviews"
perle a manger,41,41,90,84.23,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/panzani/perle-au-ble-dur-pate-alimentaire-de-qualite,0,0,0.00,0.99,7640000,"[1,6,6,5,82,30,1,1,2,1,100,67]",1584164969,"Image pack, Reviews, Featured snippet, Image, Shopping ads, Video Carousel"
l eau cristalline est elle bonne,46,46,90,86.36,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/cristaline/eau-de-source-cristaline-au-jus-de-fruits-fraise,0,0,0.00,0.01,1340000,"[22,11,56,100,78,11,11,11,11,78,11,33]",1583919115,"Reviews, Video, Featured snippet, Video Carousel"
ou acheter du dashi,79,79,90,75.37,0.18,https://www.transgourmet.fr/file/9708/download?token=crDVSi_B,0,0,0.00,0.95,75600,"[11,22,100,22,11,22,11,11,11,100,33,11]",1584178234,"Site links, Reviews, Image, Shopping ads"
budget pour ouvrir une patisserie,80,80,90,75.61,0.00,https://www.transgourmet.fr/livraison/transgourmet/votre-metier/boulangerie-patisserie/terminaux-de-cuisson,0,0,0.00,0.02,1440000,"[75,50,100,25,50,25,25,50,100,25,25,25]",1583404876,"Image pack, Site links, Reviews, Featured snippet, Video Carousel, People also ask"
nouveau centre grossiste marseille,68,68,90,74.46,0.00,https://www.transgourmet.fr/,0,0,0.00,0,397000,"[14,14,29,100,14,29,29,57,14,14,14,14]",1583716217,"Knowledge panel, Image pack, Video, Video Carousel"
les chefs concours 2019,8,8,90,78.97,0.00,https://www.transgourmet.fr/actualites-et-evenements/les-chefs-en-or,2,0,0.00,0,23000000,"[0,0,0,0,0,0,0,0,100,0,0,0]",1584317916,"Image pack, Reviews, Video Carousel"
petit four salé surgelé,43,43,90,69.38,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-produits/aperitifs-cocktails,0,0,0.00,0.64,91,"[78,11,11,11,100,33,33,11,44,78,22,22]",1583248673,"Image pack, Site links, Reviews, Featured snippet, Image, AdWords top, AdWords bottom, Shopping ads"
demoulage flan coco,95,95,90,71.59,0.00,https://www.transgourmet.fr/sites/transgourmet.fr/files/catalog/pdf/lessentiel_des_produits_transgourmet.pdf,0,0,0.00,0,2690,"[100,11,11,11,33,11,11,22,11,11,11,11]",1585464562,"Image pack, Image, Video Carousel"
fournisseur ingrédients alimentaires,15,15,90,52.52,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-produits/ingredients-patisserie,0,0,0.00,0.46,3250000,"[14,14,14,71,0,100,0,14,29,29,29,100]",1584957541,"Image pack, Site links, Featured snippet"
mango lorraine,58,58,90,78.65,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/heinz/sauce-curry-mango,0,0,0.00,0.17,94,"[11,11,44,11,11,11,11,100,100,11,22,22]",1585051308,"Video, Image, AdWords top"
sachet croque monsieur grille pain jacquet,52,52,90,66.56,0.00,http://cstatic.transgourmet.fr/tg-ecommerce/paf/Guide-Snacking-PRINT/document_pdf_high_8598_20140610_183058.pdf,0,0,0.00,1,96,"[25,25,50,25,25,50,25,25,25,50,100,25]",1583450526,"Image pack, Reviews, Image, AdWords bottom, Shopping ads, Video Carousel"
salade de pates sauce caesar,17,17,90,78.13,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/la-belle-henriette/salade-de-pates-au-poulet-sauce-caesar,0,0,0.00,0,230000,"[22,0,0,100,11,44,44,11,22,11,11,11]",1583737386,"Reviews, Image, Video Carousel"
m and ms crispy,46,46,90,83.81,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/mms/mms-crispy,0,0,0.00,1,12900000,"[20,20,20,40,20,80,20,20,60,20,20,100]",1584602376,"Image pack, Reviews, Image, Video Carousel"
gourmet on line,78,78,90,64.22,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-services/services-en-ligne/commande-en-ligne,0,0,0.00,0,624000000,"[0,100,100,0,0,0,0,0,0,0,0,0]",1583901015,"Image pack, Reviews"
pizza panzani prix,23,23,90,79.95,0.00,https://www.transgourmet.fr/sites/transgourmet.fr/files/catalog/pdf/lessentiel_restauration_italienne.pdf,0,0,0.00,1,76,"[0,20,0,0,0,0,0,0,0,40,20,100]",1584802858,"Image pack, Image"
fusillone garofalo,29,29,90,73.33,0.00,https://services.transgourmet.fr/equiphotel/fiche-exposant/garofalo.html?page=/equiphotel/produits-phares.html%22,0,0,0.00,1,97,"[20,40,20,20,20,20,100,20,20,20,0,20]",1583965472,"Image pack, Reviews, Image, Shopping ads"
code prince de lu,36,36,90,76.5,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/lu/prince-granola,0,0,0.00,0,26100000,"[0,11,11,11,11,11,11,33,11,100,11,0]",1584851407,"Image pack, Video, Image"
jus tropico,85,85,90,81.99,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/tropico/tropico-original,0,0,0.00,0.54,184000,"[78,11,11,11,11,11,11,11,11,22,33,100]",1585134158,"Image pack, Shopping ads, Video Carousel"
billetterie reims lyon,97,97,90,81.21,0.32,https://www.transgourmet.fr/,0,0,0.00,0.07,98,"[14,100,14,0,0,71,100,0,71,43,14,14]",1583345008,"Image pack, Site links, Video"
iso 22000 pdf,89,89,90,60.78,0.98,https://cstatic.transgourmet.fr/pdf/CERTIFICATON-ISO-22000-07-09-2011.pdf,0,0,0.00,0.45,8300000,"[53,53,65,29,12,12,29,65,100,100,65,100]",1585044193,"Image pack, Video Carousel"
grossiste nougat france,59,59,90,63.54,0.00,https://www.transgourmet.fr/actualites-et-evenements/recettes/entremets-nougat-abricot-de-vincent-boue,0,0,0.00,0.78,90,"[100,100,20,20,20,20,20,20,20,20,20,100]",1583450632,"Local pack, Image pack, Site links, Reviews, Shopping ads"
alain banon garde du corps,79,79,90,76.66,0.00,https://www.transgourmet.fr/file/6709/download?token=y03YNEfW,0,0,0.00,0.1,260000,"[33,67,33,100,33,33,100,33,33,33,33,33]",1583901013,"Image pack, Reviews"
exposition sirha,21,21,90,68.09,0.00,https://www.transgourmet.fr/actualites-et-evenements/evenements/transgourmet-au-sirha,0,0,0.00,0,39200,"[11,100,22,0,0,11,0,11,0,0,22,0]",1584349278,"Site links, Video Carousel"
produits sodifragel,23,23,90,84.05,0.00,https://www.transgourmet.fr/,0,0,0.00,0,37,"[20,20,20,20,20,20,60,20,100,20,40,0]",1584251978,Image pack
filet de hareng fermenté,93,93,90,83.38,0.00,https://www.transgourmet.fr/file/6715/download?token=1iQR5-0h,0,0,0.00,0.86,97300,"[0,0,0,0,0,0,0,50,100,50,0,25]",1584522416,"Image pack, Reviews, Video, Featured snippet, Image"
sandwich suedois saumon,67,67,90,83.61,0.39,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/sodebo/sandwich-suedois-saumon-fume,0,0,0.00,0.06,24000,"[11,11,11,100,11,11,11,33,22,78,11,56]",1583514209,"Image pack, Reviews, Image"
guide michelin russie,73,73,90,85.25,0.00,https://www.transgourmet.fr/actualites-et-evenements/chefs-en-or/la-finale-internationale,0,0,0.00,0.12,94,"[20,40,20,20,20,60,20,20,40,20,20,100]",1585364497,"Image pack, Video"
boiron yuzu,25,25,90,55.43,0.00,https://services.transgourmet.fr/equiphotel/fiche-exposant/les-vergers-boiron.html?page=/equiphotel/produits-phares.html%22,0,0,0.00,0.57,158000,"[100,14,0,14,0,0,14,0,0,14,14,14]",1584824853,"Image pack, Video, Image, Video Carousel"
une bonite,97,0,90,88.73,0.00,https://www.transgourmet.fr/file/6709/download?token=y03YNEfW,0,0,0.00,0,354000,"[3,3,3,3,3,100,34,34,3,3,3,22]",1585598565,"Image pack, Site links, Video, Image, Video Carousel"
sas frais,94,0,90,79.85,1.36,https://www.transgourmet.fr/,0,0,0.00,0.16,34900000,"[11,11,11,11,22,11,100,11,11,22,33,11]",1585589931,"Featured snippet, FAQ"
cuisson sous terre,45,45,90,76.43,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/lunor/pomme-de-terre-en-lamelle-cuite-sous-vide-sachet,0,0,0.00,0.01,17200000,"[50,50,25,50,25,50,25,50,25,25,100,25]",1585400359,"Image pack, Image, Video Carousel"
revue avocado 24,41,41,90,79.08,0.00,https://www.transgourmet.fr/file/19379/download?token=O3VQgNu3,0,0,0.00,0,1290000,"[0,0,100,0,0,0,0,0,0,0,0,0]",1584208819,"Image pack, Site links, Reviews, Video"
entreprise le muy,81,81,90,79.68,0.00,https://www.transgourmet.fr/,0,0,0.00,0.03,0,"[14,14,14,14,43,14,100,14,14,14,14,14]",1583266673,"Local pack, Site links, Reviews"
annuaire des grossistes en france,93,93,90,60.26,0.00,https://www.transgourmet.fr/,0,0,0.00,0.36,1030000,"[0,0,11,11,33,44,22,11,22,33,11,100]",1583662340,"Image pack, Site links"
topping caramel beurre salé,20,20,90,74.67,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/borges/topping-caramel-beurre-sale,0,0,0.00,0.65,531000,"[11,78,11,100,22,22,11,22,33,44,22,11]",1583361026,"Image pack, Reviews, Image, Shopping ads, Video Carousel"
restaurant caen centre,94,94,90,79.49,0.26,https://www.transgourmet.fr/,0,0,0.00,0.05,15200000,"[5,5,5,5,100,19,52,5,19,24,5,5]",1584008928,"Local pack, Image pack, Site links, Reviews"
gerald quatrehomme,74,74,90,83.72,0.00,https://www.transgourmet.fr/actualites-et-evenements/actualites/notre-nouvelle-gamme-de-glaces-artisanales-elaborees-par-gerard,0,0,0.00,0,12400,"[0,0,0,0,0,33,33,33,33,33,67,100]",1583970495,"Knowledge panel, Site links, Reviews, Video Carousel"
pain harris,55,55,90,83.93,1.01,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/harrys/pain-de-mie-complet-dim-12-x-12-cm-special-sandwich,0,0,0.00,0.99,1690000,"[4,19,8,12,4,27,35,4,4,100,4,4]",1583454896,"Knowledge panel, Reviews, Image, Video Carousel"
jambon à l ancienne,94,94,90,79.2,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/petitgas/jambon-de-vendee-lancienne-demi-piece-de-26-kg,0,0,0.00,0.63,4380000,"[14,14,14,14,29,14,57,57,100,71,14,43]",1584163120,"Image pack, Reviews, Image, AdWords bottom, Shopping ads, Video Carousel"
ou trouver de la menthe sauvage,96,96,90,80.02,0.00,https://www.transgourmet.fr/actualites-et-evenements/recettes/jarret-de-veau-en-basse-temperature-la-menthe-sauvage-crozets-au,0,0,0.00,1,3250000,"[11,11,11,11,11,11,22,11,56,11,78,100]",1583490466,"Instant answer, Knowledge panel, Image pack, Reviews, Image, Shopping ads, Video Carousel"
fuze tea paris,28,28,90,82.08,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/fuze-tea/fuzetea-peche-intense,0,0,0.00,0.11,1060000,"[60,0,20,0,20,20,20,20,20,0,100,100]",1585245731,"Image pack, Video, Video Carousel"
canette grossiste,37,37,90,68.49,0.00,https://www.transgourmet.fr/actualites-et-evenements/recettes/filet-de-canette-roti-aux-epices-navet-boule-dor-bio-au-curry-et,0,0,0.00,1,69,"[20,20,20,40,20,20,100,20,20,40,20,60]",1584914293,Image pack
chocolat professionnel pour patisserie,35,35,90,70.57,0.33,https://www.transgourmet.fr/marques-exclusives/legave,0,0,0.00,1,10100000,"[71,100,14,14,14,71,14,14,14,14,14,29]",1585403970,"Image pack, Site links, Image, Video Carousel"
barilla complet,55,55,90,85.17,0.00,https://services.transgourmet.fr/equiphotel/fiche-exposant/barilla.html?page=/equiphotel/produits-phares.html%22,0,0,0.00,1,127000,"[25,25,25,25,75,25,50,100,75,25,25,25]",1585371705,"Image pack, Image, Shopping ads"
stracciatella coeur de burrata,90,90,90,74.79,0.00,https://services.transgourmet.fr/equiphotel/produits-phares.html,0,0,0.00,0,48700,"[0,0,6,6,65,100,82,65,6,6,53,12]",1584335509,"Image pack, Reviews, Image"
arome bacon fabrication,51,51,90,71.87,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/bell/bacon-fume-tranche,0,0,0.00,0.24,216000,"[0,0,0,0,0,0,25,100,25,50,25,100]",1584363512,"Image pack, Reviews, Video Carousel"
orange carotte gingembre,29,29,90,73.66,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/pago/smoothie-orange-carotte-mangue-gingembre,0,0,0.00,0.11,1420000,"[20,20,60,20,20,20,40,100,20,20,20,20]",1583243945,"Reviews, Image, Video Carousel"
bourges académie,88,88,90,82.23,0.00,https://www.transgourmet.fr/,0,0,0.00,0,85,"[7,12,2,8,3,2,2,100,2,3,2,15]",1583370551,"Local pack, Top stories, Image pack, Site links, Reviews, Video Carousel"
commercial chez transgourmet,8,8,90,77.55,0.00,https://www.transgourmet.fr/le-groupe/nous-rejoindre,2,0,0.00,0.49,39,"[100,29,14,57,14,43,14,29,57,14,43,14]",1584938129,"Image pack, FAQ"
boucherie l aubrac,46,46,90,76.06,0.00,https://www.transgourmet.fr/cash-carry/nos-rayons/la-boucherie,0,0,0.00,0.01,168000,"[0,0,0,0,0,5,5,5,5,52,52,100]",1584415252,"Knowledge panel, Image pack, Reviews"
fournisseur materiel fromagerie,83,83,90,57.14,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-produits/cremerie-bof,0,0,0.00,0.37,206000,"[0,0,0,25,100,25,25,25,25,75,25,25]",1583627416,"Knowledge panel, Image pack, Site links, Reviews, AdWords bottom"
pomona groupe,91,91,90,76.91,0.00,https://www.transgourmet.fr/,0,0,0.00,0.02,91,"[64,64,100,64,79,50,64,50,79,100,79,64]",1583342109,"Knowledge panel, Local pack, Image pack, Site links, Reviews, Video Carousel"
pau gap,96,96,90,85.93,0.00,https://www.transgourmet.fr/,0,0,0.00,0,13600000,"[33,33,33,100,33,67,33,100,33,100,33,33]",1585386460,"Instant answer, Image pack, Site links, Video, Video Carousel, FAQ"
prospectus boulangerie noel,51,51,90,78.9,0.00,https://www.transgourmet.fr/catalogues,0,0,0.00,0.02,91,"[20,20,0,0,20,0,0,0,20,100,60,20]",1583806835,"Image pack, Reviews"
teneur en sel sauce soja,14,14,90,75.3,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/kikkoman/sauce-soja-teneur-reduite-en-sel,0,0,0.00,0,130000,"[56,11,100,11,11,33,33,11,11,11,11,11]",1583529514,"Instant answer, Knowledge panel, Reviews, Image"
aller go,56,56,90,75.88,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/allergo,0,0,0.00,0,552000000,"[82,100,82,100,82,100,82,100,100,82,82,100]",1584457204,"Instant answer, Image pack, Reviews, Video Carousel, FAQ"
pago bio,24,24,90,81.27,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/pago/jus-de-pomme-pressee-bio,0,0,0.00,0.9,40900000,"[14,71,71,14,14,29,100,14,14,29,14,14]",1584157989,"Image pack, Site links, Reviews, Image"
pied paquet sisteron recette,91,91,90,71.95,0.00,https://www.transgourmet.fr/file/9715/download?token=ea129mo1,0,0,0.00,0.07,6450,"[22,22,44,100,11,11,22,11,11,11,11,78]",1584246754,"Knowledge panel, Reviews, Image, Video Carousel"
sai concours,98,0,90,68.45,0.00,https://www.transgourmet.fr/actualites-et-evenements/actualites/les-candidatures-pour-le-concours-chefs-en-or-sont-ouvertes,0,0,0.00,0.05,2920000,"[25,75,100,25,25,25,25,50,50,25,25,25]",1585559005,"Image pack, Video"
export rhone alpes,97,97,90,68.45,0.00,https://www.transgourmet.fr/,0,0,0.00,0.06,5910000,"[0,57,14,71,29,14,14,14,14,14,100,14]",1583388690,"Image pack, Video Carousel"
distributeur de boisson tropico,10,10,90,72.74,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/tropico/tropico-tropical,2,0,0.00,1,41,"[0,0,0,0,0,25,75,100,25,25,25,25]",1584331434,"Image pack, Reviews, Video"
sucre 20 kg,88,88,90,64.87,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/beghin-say/sucre-cristal-ndeg2-600,0,0,0.00,0.93,26700000,"[20,20,40,20,40,100,20,20,20,20,20,20]",1583115204,"Image pack, Reviews, Shopping ads"
accor france,92,0,90,88.49,1.08,https://www.transgourmet.fr/,0,0,0.00,0.07,42200000,"[82,100,82,100,64,64,82,100,100,82,100,100]",1585606271,"Image pack, Site links, AdWords top, Hotels Pack, Video Carousel, FAQ"
nord filet,56,56,90,70.63,0.39,https://www.transgourmet.fr/actualites-et-evenements/recettes/filet-de-lieu-noir-de-mer-du-nord-etuvee-de-poireaux-aux-amandes,0,0,0.00,0.23,25300000,"[25,25,25,25,25,25,50,100,25,25,25,25]",1583341697,"Knowledge panel, Image pack, Reviews, Image, AdWords top, Video Carousel"
cash poitiers,72,72,90,86.07,0.00,https://www.transgourmet.fr/,0,0,0.00,0,82,"[33,67,33,33,67,33,33,100,33,33,33,33]",1584065517,"Local pack, Image pack, Reviews, Video"
groupe cadiou,98,98,90,75.76,0.00,https://www.transgourmet.fr/,0,0,0.00,0,98,"[79,79,100,79,64,79,64,36,64,79,64,50]",1584079956,"Knowledge panel, Image pack, Reviews, Video, Video Carousel"
lamaree,40,40,90,77.18,0.00,https://www.transgourmet.fr/cash-carry/nos-rayons/la-maree,0,0,0.00,0.12,3170000,"[14,57,29,14,14,14,14,14,29,14,100,14]",1584403471,"Local pack, Site links, Reviews, Tweet"
pesto panzani composition,75,75,90,83.45,0.00,https://www.transgourmet.fr/sites/transgourmet.fr/files/catalog/pdf/lessentiel_restauration_collective.pdf,0,0,0.00,0,92,"[20,20,100,20,20,20,40,20,40,20,20,20]",1583539680,"Image pack, Reviews, Video, Featured snippet, Image"
vente en gros de boissons,49,49,90,72.88,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-produits/boissons,0,0,0.00,0.88,22300000,"[50,50,50,50,50,50,50,50,50,100,100,50]",1584415601,"Image pack, Site links, Reviews"
legumes bio metz,97,97,90,59.3,0.00,https://www.transgourmet.fr/,0,0,0.00,0.08,131000,"[100,14,14,14,14,14,14,14,14,29,29,14]",1585155498,"Local pack, Image pack, Site links, FAQ"
légumes pour accompagner andouillette,62,62,90,83.69,0.00,https://www.transgourmet.fr/actualites-et-evenements/recettes/andouillette-pommes-frites-et-sauce-moutarde-de-dijon,0,0,0.00,0,87,"[50,50,64,79,79,100,64,79,79,79,50,79]",1585207624,"Image pack, Video, Image, FAQ"
sorbet abricot carte d or,92,92,90,80.19,0.00,http://cstatic.transgourmet.fr/paf/REUSSIR-SA-SAISON/document_pdf_high_10692_20160325_170636.pdf,0,0,0.00,0,109000,"[0,50,100,100,50,100,50,50,50,0,50,0]",1584159252,"Image pack, Reviews, Image, Shopping ads"
video equilibre alimentaire,39,39,90,81.29,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-services/services-en-ligne/e-quilibre,0,0,0.00,0.06,241000,"[11,11,33,100,11,78,11,11,0,11,11,11]",1583972356,"Image pack, Video"
livraison alimentaire pour professionnel,1,1,90,66.25,0.54,https://www.transgourmet.fr/livraison/transgourmet/nos-services/livraison,42,0.14,22.00,0.54,23200000,"[20,60,20,60,20,20,20,20,100,40,20,20]",1584432025,"Site links, Reviews, AdWords top, AdWords bottom"
livraison alimentaire pour professionnel,2,2,90,66.25,0.54,https://www.transgourmet.fr/livraison/transgourmet/nos-services/services-en-ligne,11,0.03,6.00,0.54,23200000,"[20,60,20,60,20,20,20,20,100,40,20,20]",1584432025,"Site links, Reviews, AdWords top, AdWords bottom"
danonino nutrition,26,26,90,80.33,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/danonino/danonino-aux-fruits-maxi-panache-fraise-framboise,0,0,0.00,0,76,"[25,25,25,0,100,75,0,75,50,25,0,0]",1585051085,Image pack
transgourmet aquitaine recrutement,1,1,90,78.29,0.00,https://www.transgourmet.fr/le-groupe/nous-rejoindre,72,0.25,0.00,0,64,"[25,25,25,25,100,25,0,25,25,50,75,50]",1585364477,"Image pack, Jobs search, FAQ"
la rochelle accor,73,73,90,84.92,0.00,https://www.transgourmet.fr/,0,0,0.00,0.14,84,"[0,14,14,29,29,43,14,14,14,14,100,29]",1583496112,"Image pack, Site links, Reviews, Video, AdWords top, Hotels Pack"
filet elastique pour coppa,53,53,90,67.7,0.00,https://www.transgourmet.fr/sites/transgourmet.fr/files/catalog/pdf/lessentiel_restauration_collective.pdf,0,0,0.00,1,67,"[14,14,14,43,0,0,0,14,100,71,14,29]",1584516049,"Image pack, Reviews, Video, Image"
restaurant le méditerranée metz,44,44,90,86.7,0.00,https://www.transgourmet.fr/,0,0,0.00,0.06,51,"[11,0,22,11,11,11,100,11,11,11,11,11]",1583788012,"Local pack, Image pack, Reviews"
légumes 5ème gamme,6,6,90,61.41,0.00,https://www.transgourmet.fr/lessentiel-fruits-legumes-4eme-et-5eme-gammes,4,0.01,0.00,0,828000,"[11,11,11,11,11,11,11,11,11,100,11,11]",1583987013,"Image pack, Reviews, Image"
sauce vierge origine,35,35,90,73.65,0.00,https://www.transgourmet.fr/sites/transgourmet.fr/files/plat-du-jour-transgourmet-origine-filet-bar-chypre-coriandre_0.pdf,0,0,0.00,0,457000,"[20,20,80,20,100,20,20,20,20,20,20,20]",1583561293,"Knowledge panel, Reviews, Video, Image"
fournisseur grossiste article de fete,90,90,90,62.94,0.00,https://www.transgourmet.fr/,0,0,0.00,1,679000,"[20,0,0,0,0,40,60,40,60,100,0,20]",1585166266,"Image pack, Site links, AdWords bottom"
le 48 boulangerie site officiel,45,45,90,73.36,0.00,https://www.transgourmet.fr/,0,0,0.00,0,1100000,"[20,60,100,20,20,40,20,20,20,40,80,20]",1583508574,Reviews
formation commerce perpignan,90,90,90,74.01,0.76,https://www.transgourmet.fr/,0,0,0.00,0.59,97,"[11,78,11,44,100,11,11,11,11,11,56,11]",1583600983,"Knowledge panel, Image pack, Site links, Reviews"
jus d orange andros,32,32,90,85.79,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/andros/pur-jus-d-orange-bib-bag-box-de-10-l,0,0,0.00,0.08,77,"[33,33,33,33,33,33,67,100,33,33,67,33]",1585242028,"Image pack, Video Carousel"
fournisseur vaisselle professionnelle,97,97,90,62.17,0.47,https://www.transgourmet.fr/livraison/transgourmet/nos-produits/hygiene/produits-lave-vaisselle,0,0,0.00,1,2580000,"[100,64,64,79,79,50,50,36,36,36,64,64]",1583109079,"Site links, AdWords top, AdWords bottom"
grossiste nec,92,92,90,47.36,0.00,https://www.transgourmet.fr/livraison/transgourmet/votre-metier/boulangerie-patisserie/terminaux-de-cuisson,0,0,0.00,0,4440000,"[22,0,11,22,22,11,11,0,11,56,100,11]",1583101042,"Image pack, Reviews"
isigny ste mere creme chantilly,10,10,90,77.65,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/isigny-ste-mere/creme-chantilly-29-mg,0,0,0.00,0,56,"[100,0,100,0,100,100,100,0,100,100,100,100]",1583360500,"Knowledge panel, Image pack, Reviews, Video Carousel"
pintade aux choux de bruxelles,58,58,90,79.19,0.00,http://cstatic.transgourmet.fr/pdf/pintade-cromesquis.pdf,0,0,0.00,0.02,351000,"[44,34,13,13,6,3,3,13,28,53,100,66]",1584615528,"Image pack, Reviews, Video, Image"
emploi restauration lorraine,85,85,90,79.33,0.00,https://www.transgourmet.fr/,0,0,0.00,0.43,6870000,"[20,0,40,20,20,40,20,100,80,100,20,20]",1585047447,"Image pack, Site links, Jobs search, FAQ"
salon alimentaire lyon,91,91,90,68.22,0.00,https://www.transgourmet.fr/actualites-et-evenements,0,0,0.00,0.03,5980000,"[100,20,20,20,20,20,20,20,20,20,100,20]",1585440366,Site links
barquette confiture individuelle,46,46,90,62.89,0.12,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/maitre-prunille/creme-de-pruneaux-72-barquette-de-35-g,0,0,0.00,1,90,"[11,100,11,11,11,11,11,11,33,22,56,11]",1583220742,"Image pack, Reviews, Video, Image, AdWords bottom, Shopping ads"
navalpedroche,52,52,90,68.63,0.00,https://www.transgourmet.fr/sites/transgourmet.fr/files/catalog/pdf/catalogue-premium-web.pdf,0,0,0.00,0,4920,"[14,29,43,100,14,14,14,14,14,14,14,14]",1584161522,"Knowledge panel, Image pack, Reviews, Video, FAQ"
recette sucre a coco a tete rose,97,97,90,66.42,0.00,https://www.transgourmet.fr/sites/transgourmet.fr/files/catalog/pdf/lessentiel_des_produits_transgourmet.pdf,0,0,0.00,0,360000,"[25,25,0,25,25,25,25,25,25,25,100,25]",1583653828,"Image pack, Reviews, Video, Image"
avis valenton,79,79,90,86.88,0.00,https://www.transgourmet.fr/,0,0,0.00,0.04,199000,"[20,20,20,20,100,20,20,20,20,20,20,20]",1585443962,Image pack
pomme pote com,34,34,90,82.34,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/materne/pompote-pomme-nature-issue-de-lagriculture-bio,0,0,0.00,0.07,778000,"[11,33,33,11,11,22,11,22,11,100,11,11]",1585130623,"Image pack, Site links, Image, Video Carousel"
