Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword
pain beurre chocolat,78,78,140,81.6,0.00,https://www.neuhauser.fr/produits/pain-au-chocolat-aop-charentes-poitou/93,0,0,0.00,0,73500000,"[33,33,33,33,81,52,67,67,52,81,100,81]",1584788313,"Local pack, Image pack, Image, Video Carousel"
boulangerie du parc vitré,92,92,140,81.52,0.00,https://www.neuhauser.fr/,0,0,0.00,0,93,"[52,33,52,67,67,67,100,81,52,67,81,100]",1583092510,"Knowledge panel, Image pack, Reviews"
poids petit pain,19,19,140,73.44,0.00,https://www.neuhauser.fr/produits/petit-pain/34,0,0,0.00,0.7,18900000,"[52,67,52,67,43,52,52,67,52,67,52,100]",1584358204,"Image pack, Reviews, Featured snippet, Image, People also ask"
baguette rustique,71,71,140,72.26,0.00,https://www.neuhauser.fr/produits/baguette-fourniline/64,0,0,0.00,0.01,512000,"[43,52,67,52,52,67,100,81,67,100,67,67]",1583487261,"Image pack, Site links, Reviews, Image, Video Carousel"
brioche tressée chocolat,56,56,140,77.08,0.00,https://www.neuhauser.fr/produits/brioche-tressee-aux-pepites-de-chocolat/201,0,0,0.00,0.13,218000,"[42,35,42,42,27,27,35,42,100,65,65,54]",1584914321,"Image pack, Image, Video Carousel"
europe des pains,62,57,140,85.88,0.00,https://www.neuhauser.fr/,0,0,0.00,0,32800000,"[100,65,100,100,65,82,53,100,65,100,82,100]",1585526354,"Local pack, Image pack, Video Carousel"
viennoiserie chocolat,26,26,140,81.35,0.00,https://www.neuhauser.fr/produits/pain-au-chocolat-aop-charentes-poitou/93,0,0,0.00,0.05,17900000,"[42,54,35,42,65,54,65,54,100,65,54,65]",1584398455,"Image pack, Reviews, Image, Video Carousel"
surgelés en gros pour particulier,26,26,140,63.35,0.40,https://www.neuhauser.fr/produits/viennoiseries,0,0,0.00,0.63,230000,"[100,100,82,82,100,65,53,65,100,100,100,82]",1583429356,"Image pack, Site links, Video"
entreprise soufflet,50,50,140,83.35,0.00,https://www.neuhauser.fr/,0,0,0.00,0.01,1370000,"[82,82,100,53,82,53,82,82,100,82,82,65]",1584018423,"Local pack, Image pack, Site links, Reviews"
fond de tarte sucrée,28,28,140,79.93,0.00,https://www.neuhauser.fr/produits/fond-de-tarte-sucre-o22-cm/185,0,0,0.00,0.13,12300000,"[33,52,67,67,100,67,43,81,67,67,67,43]",1583418836,"Image pack, Reviews, Image, Video Carousel"
produit pour patisserie,55,55,140,76.52,0.18,https://www.neuhauser.fr/,0,0,0.00,1,11200000,"[65,54,54,42,35,19,54,35,54,100,100,42]",1585310325,"Local pack, Image pack, Site links, Featured snippet, AdWords top"
un pain au chocolat,80,80,140,89.05,0.00,https://www.neuhauser.fr/produits/pain-au-chocolat-4/130,0,0,0.00,0,64600000,"[67,67,67,43,52,52,52,67,67,100,81,67]",1583440055,"Knowledge panel, Site links, Reviews, Image, Video Carousel"
wholemeal,96,96,140,77.73,0.00,https://www.neuhauser.fr/en/products/wholemeal-batard/23,0,0,0.00,0,5830000,"[65,82,65,65,65,53,82,82,82,65,65,100]",1585058403,"Instant answer, Image pack, Image, Video Carousel"
pain italien ciabatta,60,60,140,81.98,0.00,https://www.neuhauser.fr/produits/ciabatta/51,0,0,0.00,0.01,169000,"[65,65,82,82,100,82,82,100,82,65,65,65]",1583522587,"Knowledge panel, Site links, Reviews, Image, Video Carousel"
pain surgelé,33,33,140,68.88,1.14,https://www.neuhauser.fr/,0,0,0.00,0.96,7180000,"[82,82,65,100,82,82,82,82,100,82,100,82]",1583442938,"Image pack, Site links, Reviews, AdWords top, Video Carousel"
baguette de campagne,9,9,140,82.39,0.00,https://www.neuhauser.fr/produits/baguette-de-campagne/68,4,0.13,0.00,0.05,7240000,"[52,52,52,52,67,52,67,81,52,67,100,81]",1583966252,"Image pack, Reviews, Image, Video Carousel"
croissant framboise,26,26,140,76.08,0.00,https://www.neuhauser.fr/produits/viennoiseries,0,0,0.00,0.01,586000,"[52,52,43,43,43,52,81,81,100,81,67,100]",1584608982,"Image pack, Reviews, Image, Video Carousel"
pain au chocolat origine,68,68,140,82.56,0.00,https://www.neuhauser.fr/produits/pain-au-chocolat-aop-charentes-poitou/93,0,0,0.00,0,5740000,"[52,100,43,67,67,67,81,52,67,52,67,67]",1584835227,"Knowledge panel, Image pack, Site links, Image, People also ask"
le poids d une baguette,50,50,140,81.23,0.00,https://www.neuhauser.fr/produits/baguette-de-campagne/68,0,0,0.00,0.02,9670000,"[100,100,82,100,82,82,65,65,65,82,82,100]",1584257129,"Reviews, Featured snippet, Image, People also ask"
boulangerie foch,68,68,140,88.73,0.00,https://www.neuhauser.fr/,0,0,0.00,0,1040000,"[82,65,82,82,82,53,53,100,82,82,53,82]",1584763094,"Local pack, Image pack, Site links, Reviews"
les miche de la boulanger,68,68,140,85.62,0.00,https://www.neuhauser.fr/produits/miche-campagne/33,0,0,0.00,0,14300000,"[65,65,100,82,100,100,82,82,65,82,100,65]",1583252550,"Local pack, Image pack, Site links, Reviews, Image"
croissant abricot,14,14,140,81.62,0.00,https://www.neuhauser.fr/produits/croissant-aux-abricots/116,0,0,0.00,0,290000,"[52,67,52,67,81,100,100,67,81,67,52,81]",1585123459,"Knowledge panel, Image pack, Image, Video Carousel"
grossiste en boulangerie,34,34,140,61.8,0.75,https://www.neuhauser.fr/,0,0,0.00,0.11,2400000,"[43,33,43,43,52,100,52,52,81,81,81,52]",1585497874,"Local pack, Image pack, Site links"
poids abricot,47,47,140,78.46,0.00,https://www.neuhauser.fr/produits/croissant-coeur-abricot/249,0,0,0.00,0,897000,"[4,4,8,8,29,100,100,54,19,8,6,6]",1583994113,"Reviews, Featured snippet, Image, People also ask"
pain industriel,40,40,140,78.94,0.00,https://www.neuhauser.fr/produits/boulangerie,0,0,0.00,0.6,8640000,"[82,82,82,53,65,65,65,82,82,100,100,82]",1583282810,"Image pack, Video Carousel"
boulangerie coquelicot,17,17,140,81.77,0.00,https://www.neuhauser.fr/produits/baguette-coquelicot/13,0,0,0.00,0,90,"[82,65,82,82,65,53,82,65,65,100,82,65]",1583719855,"Local pack, Image pack, Reviews, Video, Image"
baguette de sol,34,34,140,84.97,0.20,https://www.neuhauser.fr/produits/baguette-sur-sole/15,0,0,0.00,1,19900000,"[43,52,52,52,52,67,100,67,67,67,52,67]",1584338950,"Image pack, Site links, Reviews, Video, Shopping ads, Video Carousel"
coca frita,13,13,140,76.25,0.00,https://www.neuhauser.fr/produits/coca-frita/238,1,0.03,0.00,0,1690000,"[42,54,35,35,35,54,54,54,81,100,100,54]",1585364365,"Image pack, Image, Video Carousel"
pomme de pain nancy,75,75,140,87.67,0.61,https://www.neuhauser.fr/,0,0,0.00,0.06,610000,"[52,67,67,52,67,67,100,100,67,81,81,81]",1584380355,"Knowledge panel, Image pack, Site links, Reviews"
croissant aux abricots,67,67,140,83.34,0.00,https://www.neuhauser.fr/produits/croissant-coeur-abricot/249,0,0,0.00,0,454000,"[65,82,65,82,82,100,100,65,100,100,65,100]",1585184333,"Knowledge panel, Image, Video Carousel"
origine du pain au chocolat,58,58,140,84.23,0.00,https://www.neuhauser.fr/produits/pain-au-chocolat-aop-charentes-poitou/93,0,0,0.00,0.02,6160000,"[54,100,54,54,54,54,81,54,54,54,42,54]",1585407642,"Knowledge panel, Site links, Video, Image, Video Carousel, People also ask"
mini beignet chocolat,25,25,140,83.2,0.00,https://www.neuhauser.fr/produits/p-tit-beignet-chocolat-noisette/175,0,0,0.00,0.59,1620000,"[67,100,52,81,33,24,43,43,67,81,67,67]",1584374381,"Image pack, Reviews, Image, Shopping ads, Video Carousel"
logo pain,82,82,140,62.94,0.00,https://www.neuhauser.fr/,0,0,0.00,0,1350000000,"[27,35,27,35,35,65,54,65,100,81,65,100]",1584162914,"Image pack, Reviews, FAQ"
chocolat à cuire,38,38,140,83.13,0.32,https://www.neuhauser.fr/produits/pain-au-chocolat-4/130,0,0,0.00,1,69500000,"[44,28,44,34,34,28,16,28,44,66,66,100]",1583440017,"Image pack, Reviews, Image, Shopping ads, Video Carousel"
pain en tranche,8,8,140,82.6,0.00,https://www.neuhauser.fr/produits/pain-tranche-campagne/218,4,0.13,0.00,0.91,14500000,"[33,33,33,43,43,67,67,67,67,67,81,100]",1585199010,"Image pack, Image, Video Carousel"
boulangerie faulquemont,23,23,140,87.34,0.00,https://www.neuhauser.fr/,0,0,0.00,0,87,"[82,53,82,82,65,82,100,65,82,65,100,65]",1585069499,"Local pack, Image pack"
triangle au amande,24,24,140,83.15,0.00,https://www.neuhauser.fr/produits/triangle-aux-amandes/115,0,0,0.00,0,1170000,"[28,18,23,28,100,67,13,23,23,36,28,36]",1583709441,"Knowledge panel, Reviews, Image, Video Carousel"
petit paté lorrain,37,37,140,74.48,0.00,https://www.neuhauser.fr/produits/pate-lorrain/236,0,0,0.00,0.02,549000,"[43,43,43,67,33,43,43,81,67,100,100,67]",1584161411,"Image pack, Reviews, Image, Video Carousel"
baguette tradition poids,38,38,140,74.63,0.00,https://www.neuhauser.fr/produits/baguette-blanche-64-cm/86,0,0,0.00,0.03,4910000,"[82,100,100,100,100,82,65,65,100,82,65,65]",1583709192,"Site links, Reviews, Featured snippet, Image, People also ask"
acheter pate a croissant,44,44,140,84.77,0.28,https://www.neuhauser.fr/produits/viennoiseries,0,0,0.00,1,1980000,"[23,18,23,23,13,18,18,28,54,100,67,100]",1585172606,"Image pack, Image, Video Carousel"
beignet mascotte,60,60,140,77.57,0.00,https://www.neuhauser.fr/produits/beignet-long-pomme/172,0,0,0.00,0,37100,"[10,19,23,29,23,23,100,67,23,19,19,19]",1583409757,"Reviews, Featured snippet, Image, Video Carousel"
boulangerie aubignan,20,20,140,86.71,0.00,https://www.neuhauser.fr/,0,0,0.00,0,93,"[53,53,65,100,82,65,82,100,65,82,100,100]",1583818639,"Local pack, Image pack, Reviews"
patisserie surgelée haut de gamme,11,11,140,67.94,0.90,https://www.neuhauser.fr/produits/patisseries,6,0.19,5.00,0.45,2770000,"[100,65,100,100,100,65,65,65,100,100,100,82]",1583250069,"Image pack, Site links, Reviews"
boulanger entreprise,56,56,140,86.64,0.00,https://www.neuhauser.fr/,0,0,0.00,0,17000000,"[81,81,52,67,67,43,33,81,81,100,67,100]",1585152238,"Knowledge panel, Image pack, Site links, Video Carousel"
petit pavé,62,62,140,79.8,0.00,https://www.neuhauser.fr/produits/petit-pave-rustique-cereales/262,0,0,0.00,0.72,29300000,"[43,52,100,100,81,67,67,52,52,52,67,52]",1583714586,"Image pack, Site links, Reviews, Video Carousel"
flan tarte,88,88,140,87.55,0.00,https://www.neuhauser.fr/produits/tarte-au-flan/157,0,0,0.00,0,5380000,"[43,52,67,67,100,52,67,100,100,100,67,43]",1583894287,"Image pack, Site links, Reviews, Image, Video Carousel"
vitre industrielle,46,46,140,86.84,0.60,https://www.neuhauser.fr/,0,0,0.00,1,11300000,"[100,65,100,82,100,100,82,82,100,53,82,82]",1584064980,"Image pack, Site links, Reviews, Shopping ads, Video Carousel"
recette pain au lait boulangerie,74,74,140,76.03,0.00,https://www.neuhauser.fr/produits/pains-au-lait-nature/215,0,0,0.00,0.04,1150000,"[13,13,16,22,16,16,16,34,81,100,81,81]",1584907261,"Image, Video Carousel"
brioche industrielle,12,12,140,76.68,0.00,https://www.neuhauser.fr/,1,0.03,0.00,0.95,733000,"[41,53,41,29,41,100,82,100,100,100,82,100]",1585245295,"Image pack, Site links, Image, Video Carousel"
mini pain au chocolat,14,14,140,78,0.00,https://www.neuhauser.fr/produits/mini-pain-au-chocolat-1/133,0,0,0.00,0.48,16300000,"[65,53,65,65,82,82,82,65,100,82,100,82]",1583654811,"Image pack, Reviews, Image, Video Carousel"
grossiste surgelé professionnel,57,57,140,65.04,0.70,https://www.neuhauser.fr/produits/viennoiseries,0,0,0.00,0.86,98,"[52,52,52,52,52,52,100,52,52,52,52,67]",1584896257,"Local pack, Image pack, Site links"
recette pain suisse pate feuilletée,47,47,110,82.23,0.00,https://www.neuhauser.fr/produits/suisse-aux-pepites-chocolat/121,0,0,0.00,0,391000,"[82,100,82,100,53,41,41,65,82,82,53,82]",1584505207,"Image pack, Reviews, Image, Video Carousel"
ciabatta pain,34,34,110,82.97,0.00,https://www.neuhauser.fr/produits/ciabatta/51,0,0,0.00,0.02,2350000,"[100,65,41,41,82,82,65,53,53,82,65,82]",1585389564,"Knowledge panel, Site links, Image, Video Carousel"
beurre charente poitou aop,86,86,110,70.33,0.39,https://www.neuhauser.fr/produits/croissant-prestige-aop-charentes-poitou/92,0,0,0.00,0.53,21300,"[28,22,34,22,22,16,22,34,44,34,44,100]",1585360839,"Knowledge panel, Site links, Video Carousel"
fournil recrutement,39,39,110,76.57,0.14,https://www.neuhauser.fr/,0,0,0.00,0.11,92,"[64,79,100,100,79,64,50,36,100,100,79,50]",1583959698,"Knowledge panel, Image pack, Reviews, Jobs search"
patisserie francaise mouscron,58,58,110,71.73,0.00,https://www.neuhauser.fr/,0,0,0.00,0,63,"[65,53,53,65,82,82,65,100,65,65,41,82]",1583791780,"Knowledge panel, Image pack, Reviews, Video Carousel"
pain blanc baguette,51,51,110,83.95,0.00,https://www.neuhauser.fr/produits/baguette-blanche-64-cm/86,0,0,0.00,0,3850000,"[65,82,65,41,65,53,41,53,65,82,53,100]",1584452199,"Reviews, Featured snippet, Image, Video Carousel, People also ask"
boulanger groupe,34,34,110,84.08,0.00,https://www.neuhauser.fr/,0,0,0.00,0,19500000,"[64,64,64,50,100,64,64,50,64,79,100,79]",1583719467,"Image pack, Site links, Video, Video Carousel"
pain aux cereales boulangerie,90,90,110,75.43,0.00,https://www.neuhauser.fr/produits/batard-aux-cereales/74,0,0,0.00,0.48,6090000,"[53,100,65,53,65,53,53,65,65,82,53,82]",1584419238,"Reviews, Image, Video Carousel"
baguette ficelle,46,46,110,73.4,0.00,https://www.neuhauser.fr/produits/ficelle-1/82,0,0,0.00,0.1,445000,"[41,29,53,29,41,53,65,65,82,82,65,100]",1584029776,"Knowledge panel, Reviews, Image, Video Carousel"
escargot aux raisins,47,47,110,90.79,0.00,https://www.neuhauser.fr/produits/pain-aux-raisins-2/131,0,0,0.00,0.01,1570000,"[65,65,65,53,53,65,65,65,82,100,65,65]",1584489869,"Knowledge panel, Reviews, Image, Video Carousel"
baguette campagne,20,20,110,81.5,0.00,https://www.neuhauser.fr/produits/baguette-de-campagne/68,0,0,0.00,0.07,4100000,"[50,64,50,64,50,100,100,100,79,79,79,79]",1584205130,"Image pack, Reviews, Image, Video Carousel"
baguette campagne,21,21,110,81.5,0.00,https://www.neuhauser.fr/produits/baguette-de-campagne-a-bouts-pointus/8,0,0,0.00,0.07,4100000,"[50,64,50,64,50,100,100,100,79,79,79,79]",1584205130,"Image pack, Reviews, Image, Video Carousel"
chinois au chocolat,59,61,110,81.69,0.00,https://www.neuhauser.fr/produits/chinois-a-la-creme-patissiere-et-aux-pepites-de-chocolat/207,0,0,0.00,0,22900000,"[65,65,53,65,29,41,53,82,100,82,53,82]",1585523394,"Image pack, Video, Image, Video Carousel"
boulangerie française,35,28,110,74.47,0.00,https://www.neuhauser.fr/,0,0,0.00,0,17800000,"[53,53,53,82,53,41,53,65,65,65,53,100]",1585549549,"Local pack, Image pack, Video Carousel"
poids noix,47,47,110,73.03,0.00,https://www.neuhauser.fr/produits/batard-campagne-noix/21,0,0,0.00,0,12100000,"[100,82,82,65,65,41,29,41,53,82,82,53]",1583989386,"Reviews, Featured snippet, Image, People also ask"
décongeler une baguette,60,60,110,79.85,0.14,https://www.neuhauser.fr/produits/boulangerie,0,0,0.00,0.02,0,"[82,53,65,53,82,65,82,65,53,53,82,100]",1583288930,"Reviews, Video, Featured snippet, Image, People also ask"
boulangerie en allemand,88,88,110,76.42,0.00,https://www.neuhauser.fr/,0,0,0.00,0,2170000,"[79,50,100,79,79,64,64,50,64,64,100,100]",1583151862,"Instant answer, Reviews, Video Carousel"
torsade viennoiserie,12,12,110,77.37,0.00,https://www.neuhauser.fr/produits/torsade-aux-pepites-de-chocolat/120,1,0.03,0.00,0,80200,"[43,52,33,33,24,43,43,52,81,100,81,67]",1585270880,"Image pack, Image, Video Carousel"
torsade viennoiserie,11,11,110,77.37,0.00,https://www.neuhauser.fr/produits/torsade-aux-pepites-de-chocolat-1/139,5,0.16,0.00,0,80200,"[43,52,33,33,24,43,43,52,81,100,81,67]",1585270880,"Image pack, Image, Video Carousel"
mini beignet nutella,75,75,110,82.71,1.26,https://www.neuhauser.fr/produits/beignet-chocolat-noisette/164,0,0,0.00,0.1,920000,"[100,29,50,64,79,64,79,79,100,100,79,100]",1583177302,"Image pack, Reviews, Image, Video Carousel"
boulangerie nice nord,44,44,110,80.01,0.00,https://www.neuhauser.fr/,0,0,0.00,0.01,90,"[65,65,41,82,82,82,53,100,65,65,65,65]",1584035928,"Local pack, Image pack, Reviews"
cuisson croissant surgelé,10,10,110,74.91,1.07,https://www.neuhauser.fr/produits/pain-au-chocolat-4/130,3,0.09,3.00,0.11,38800,"[41,41,41,29,24,53,82,53,100,82,100,65]",1584169773,"Reviews, Featured snippet, Image, Video Carousel, People also ask"
cuisson croissant surgelé,9,9,110,74.91,1.07,https://www.neuhauser.fr/produits/croissant-4/128,3,0.09,3.00,0.11,38800,"[41,41,41,29,24,53,82,53,100,82,100,65]",1584169773,"Reviews, Featured snippet, Image, Video Carousel, People also ask"
pain au muesli,47,47,110,76.64,0.00,https://www.neuhauser.fr/produits/pain-muesli/255,0,0,0.00,0.01,13400000,"[65,82,53,82,41,29,65,53,82,100,53,65]",1585418468,"Image pack, Image, Video Carousel"
fabricant de farine,80,80,110,67.2,0.55,https://www.neuhauser.fr/qui-sommes-nous,0,0,0.00,0.64,1520000,"[79,64,79,79,79,79,64,79,79,100,64,50]",1583818107,"Reviews, Featured snippet, AdWords bottom, Video Carousel, People also ask"
glace nata,65,65,110,75.62,0.00,https://www.neuhauser.fr/produits/pastel-de-nata/158,0,0,0.00,0,402000,"[13,16,16,28,44,66,100,100,34,22,16,16]",1583426373,"Image pack, Reviews, Video, Image"
moule à brioche boulanger,96,96,110,82.37,0.13,https://www.neuhauser.fr/produits/brioche-nature-cuite-dans-son-moule/195,0,0,0.00,1,753000,"[24,43,33,43,33,19,43,43,67,100,81,81]",1585296152,"Image pack, Site links, Featured snippet, Image, Shopping ads, Video Carousel"
chausson aux pomme,81,81,110,89.34,0.00,https://www.neuhauser.fr/produits/chausson-aux-pommes/109,0,0,0.00,0.08,361000,"[52,52,67,43,33,33,33,33,67,100,67,52]",1583944485,"Knowledge panel, Reviews, Image, Video Carousel"
20 to cm,46,46,110,80.48,0.00,https://www.neuhauser.fr/en/products/sesame-and-cumin-panini-20-cm/268,0,0,0.00,0,7190000000,"[100,79,79,79,79,79,100,100,79,79,100,100]",1583696671,Reviews
mini chaussons aux pommes,15,15,110,84.42,0.00,https://www.neuhauser.fr/produits/mini-chausson-aux-pommes/110,0,0,0.00,0,554000,"[67,33,33,43,52,24,24,19,52,81,100,67]",1583708040,"Image pack, Reviews, Image, Video Carousel"
patisserie lidl,44,44,110,84.69,0.08,https://www.neuhauser.fr/nos-convictions,0,0,0.00,0.03,86,"[24,43,33,33,43,52,52,67,100,67,67,81]",1584189991,"Image pack, Site links, Reviews, Image, Video Carousel"
boulangerie colombiers,18,18,110,83.99,0.00,https://www.neuhauser.fr/,0,0,0.00,0,91,"[100,53,65,65,65,53,65,100,53,65,53,82]",1583529637,"Local pack, Image pack, Reviews, Video"
chinois chocolat,46,46,110,81.24,0.00,https://www.neuhauser.fr/produits/chinois-a-la-creme-patissiere-et-aux-pepites-de-chocolat/207,0,0,0.00,0.06,16900000,"[65,82,65,41,41,41,41,65,65,100,82,65]",1584001177,"Image pack, Reviews, Video, Image, Video Carousel"
cuisson de la pâte feuilletée,79,79,110,84.29,0.35,https://www.neuhauser.fr/produits/plaque-feuillete-40-x-60-cm/181,0,0,0.00,0.03,1630000,"[100,43,43,52,52,43,24,33,43,52,81,100]",1583661627,"Reviews, Video, Image, Video Carousel"
brioche tressée aux pépites de chocolat,27,27,110,81.85,0.00,https://www.neuhauser.fr/produits/brioche-tressee-aux-pepites-de-chocolat/201,0,0,0.00,0.26,109000,"[65,65,53,65,29,29,82,65,65,100,41,65]",1585138605,"Video, Image, Video Carousel"
produits de boulangerie,9,9,110,67.14,0.20,https://www.neuhauser.fr/produits,3,0.09,0.00,0.56,42000000,"[100,79,64,79,79,64,79,64,100,100,100,79]",1583750074,"Image pack, Site links, Reviews"
produit lorrain,48,48,110,71.82,0.00,https://www.neuhauser.fr/produits/pate-lorrain/236,0,0,0.00,1,1440000,"[41,29,53,53,53,53,65,82,65,82,100,82]",1584014582,"Image pack, Site links, Reviews, Shopping ads"
décongeler baguette,52,52,110,84.24,0.04,https://www.neuhauser.fr/produits/boulangerie,0,0,0.00,0.04,107000,"[0,0,0,0,81,81,67,81,67,81,100,100]",1585036989,"Video, Featured snippet, Image, People also ask"
boulanger perpignan horaires,58,58,110,84.73,0.00,https://www.neuhauser.fr/,0,0,0.00,0,85,"[33,33,52,67,43,81,100,33,52,81,81,14]",1585003711,"Image pack, Featured snippet, FAQ"
neuhauser aubignan,3,3,110,82.49,0.00,https://www.neuhauser.fr/,9,0.29,0.00,0,89,"[100,79,100,79,79,79,79,64,79,100,79,64]",1583975716,"Knowledge panel, Image pack, Site links, Reviews"
vendre sa boulangerie,49,49,110,66.59,1.09,https://www.neuhauser.fr/,0,0,0.00,0.62,8170000,"[42,65,100,65,35,65,54,42,8,15,12,19]",1584385491,"Image pack, Site links, Reviews, Video Carousel"
boulangerie metz centre,70,70,110,81.91,0.00,https://www.neuhauser.fr/,0,0,0.00,0,2360000,"[29,53,82,41,53,41,65,53,65,53,82,100]",1584408319,"Local pack, Image pack, Site links, Reviews, Video Carousel"
14 to cm,48,48,110,84.24,0.00,https://www.neuhauser.fr/en/products/pure-butter-puff-pastry-disc-O-14-cm/189,0,0,0.00,0,7690000000,"[64,79,100,79,79,79,100,100,100,100,79,79]",1584534205,"Site links, Reviews, Featured snippet, People also ask"
almond croissant,34,34,110,67.85,0.00,https://www.neuhauser.fr/en/products/almond-croissant/251,0,0,0.00,0.02,8640000,"[29,41,41,53,65,100,100,82,82,65,53,65]",1584969476,"Image pack, Image, Video Carousel"
escargot au raisin,29,29,110,90.35,0.00,https://www.neuhauser.fr/produits/pain-aux-raisins-2/131,0,0,0.00,0,1730000,"[53,53,65,65,65,41,65,100,82,82,100,82]",1583417228,"Knowledge panel, Reviews, Image, Video Carousel"
cuisson des chouquettes,24,24,110,85.36,0.00,https://www.neuhauser.fr/produits/chouquette/142,0,0,0.00,0,153000,"[82,100,65,53,41,29,41,53,82,82,82,65]",1584751678,"Image, Video Carousel"
baguette lidl,35,35,110,83.41,0.00,https://www.neuhauser.fr/produits/baguette-rustiguette-r/1,0,0,0.00,0.2,98,"[33,33,43,81,43,52,52,43,52,67,52,100]",1585274363,"Image pack, Site links, Video, Image, Video Carousel, FAQ"
lidl viennoiserie,22,22,110,80.01,0.06,https://www.neuhauser.fr/nos-convictions,0,0,0.00,0.02,0,"[24,41,41,29,53,53,53,65,82,100,82,82]",1583304963,"Image pack, Reviews, Image, Video Carousel"
boulangerie la plus près,74,74,110,84.59,0.00,https://www.neuhauser.fr/,0,0,0.00,0.01,44100000,"[41,41,65,53,65,82,100,82,65,53,53,41]",1584802727,"Local pack, Image pack, Site links"
boulangerie pain pain,84,84,110,78.58,0.00,https://www.neuhauser.fr/,0,0,0.00,0,1840000000,"[53,53,53,53,41,41,53,65,65,65,100,100]",1585296146,"Local pack, Top stories, Site links, Video Carousel"
fuson,9,9,110,83.7,0.00,https://www.neuhauser.fr/produits/petit-pain-fuson/35,3,0.09,0.00,0.1,2760000,"[100,65,82,53,65,53,65,53,65,100,82,100]",1583806531,"Image pack, Reviews"
baguette boulangerie,87,87,110,85.67,0.00,https://www.neuhauser.fr/produits/baguette-origine/254,0,0,0.00,0.11,5580000,"[65,41,53,53,65,41,65,53,65,100,82,65]",1583567089,"Knowledge panel, Top stories, Site links, Reviews, Image, Video Carousel"
viennoiserie française,12,12,110,67.91,0.00,https://www.neuhauser.fr/,1,0.03,0.00,0,711000,"[53,53,53,65,53,53,65,100,82,65,100,82]",1583282341,"Image pack, Site links, Reviews, Featured snippet, Image, Video Carousel"
pain pavé,60,60,110,72.37,0.00,https://www.neuhauser.fr/produits/pave-cereales/5,0,0,0.00,0.05,2480000,"[64,79,50,100,64,50,64,79,79,79,64,79]",1584616505,"Image pack, Reviews, Image, Video Carousel"
logo surgelé,24,24,110,73.27,0.00,https://www.neuhauser.fr/,0,0,0.00,0,7310000,"[19,33,24,33,33,67,52,67,52,100,81,67]",1584549968,"Image pack, Reviews"
fournil interim,63,63,110,70.38,0.39,https://www.neuhauser.fr/,0,0,0.00,0.12,63,"[79,79,100,79,64,50,79,36,79,79,100,64]",1583597083,"Knowledge panel, Image pack, Reviews"
viennoiserie au chocolat,23,23,110,84.03,0.00,https://www.neuhauser.fr/produits/pain-au-chocolat-aop-charentes-poitou/93,0,0,0.00,0,16200000,"[64,64,64,50,64,79,79,50,64,100,100,100]",1583947359,"Image pack, Reviews, Image, Video Carousel"
patisserie allemande paris,76,76,110,77.85,0.00,https://www.neuhauser.fr/,0,0,0.00,0.02,290000,"[35,42,42,27,27,15,19,27,19,42,65,100]",1583795961,"Local pack, Image pack, Site links, Reviews, Video"
brioche tressée au chocolat,67,67,110,75.65,0.00,https://www.neuhauser.fr/produits/brioche-tressee-aux-pepites-de-chocolat/201,0,0,0.00,0.04,149000,"[100,67,52,43,43,24,33,52,67,81,43,81]",1585443695,"Image pack, Image, Video Carousel"
pizza congelée,82,82,110,78.84,0.00,https://www.neuhauser.fr/produits/plaque-a-pizza-prepoussee-rectangle-40x60-cm/188,0,0,0.00,0.95,527000,"[79,100,64,64,50,50,64,79,79,100,64,64]",1583632486,"Image pack, Reviews, Video, Video Carousel, People also ask"
google map boulangerie,40,40,110,75.89,0.00,https://www.neuhauser.fr/,0,0,0.00,0,3190000,"[29,53,53,53,100,53,100,65,41,65,82,65]",1585484413,"Local pack, Image"
pate a pizza rectangulaire,64,64,110,81.88,0.33,https://www.neuhauser.fr/produits/plaque-a-pizza-prepoussee-rectangle-40x60-cm/188,0,0,0.00,0.95,152000,"[64,64,64,79,64,50,64,100,79,79,79,79]",1584420607,"Image pack, Reviews, Featured snippet, Image, Video Carousel"
poids pate feuilletée,42,42,110,78,0.17,https://www.neuhauser.fr/produits/plaque-feuillete-40-x-60-cm/181,0,0,0.00,0.11,193000,"[19,23,19,19,15,10,19,23,23,19,19,100]",1585098153,"Image pack, Featured snippet, Image, Video Carousel"
pain aux raisin,17,17,110,89.73,0.00,https://www.neuhauser.fr/produits/pain-aux-raisins-2/131,0,0,0.00,0.02,15000000,"[53,65,53,41,41,41,65,82,100,65,82,65]",1585177476,"Knowledge panel, Video, Image"
des pains au chocolat,67,67,110,84.81,0.00,https://www.neuhauser.fr/produits/pain-au-chocolat-4/130,0,0,0.00,0,69100000,"[64,79,100,64,79,79,79,64,79,79,100,79]",1583213592,"Knowledge panel, Reviews, Video, Image, Video Carousel"
boulangerie allemande paris,54,54,90,68.36,0.00,https://www.neuhauser.fr/,0,0,0.00,0.01,3160000,"[52,43,52,33,33,19,24,43,52,43,81,100]",1583177141,"Local pack, Image pack, Site links, Reviews, Video Carousel"
