Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword
delifrance vannes,1,1,90,86.67,0.00,https://www.delifrance.com/fr,72,0.7,0.00,0.04,62,"[0,0,0,0,0,0,0,0,100,75,25,25]",1584434371,"Knowledge panel, Image pack, Site links, Reviews, Video Carousel"
ricetta cornetti alla crema,34,34,90,67.88,0.00,https://www.delifrance.com/it/croissant-croiccant-alla-crema.html,0,0,0.00,0,325000,"[0,14,0,0,0,71,71,100,100,0,0,14]",1584947079,"Image pack, Video, Image"
focaccia soltorkade tomater,38,38,90,41.15,0.00,https://www.delifrance.com/se/focaccia-tomat-forskuren-9x14-cm.html,0,0,0.00,0,55500,"[100,0,0,0,0,0,0,0,0,0,0,0]",1585367892,"Image pack, Image"
garniture pour baguette,48,48,90,82.02,0.00,https://www.delifrance.com/worldwide_fr/conseils-worldwide,0,0,0.00,0.5,9190000,"[14,100,14,14,71,0,14,14,14,14,57,14]",1585411439,"Image pack, Site links, Image, Video Carousel"
recette des sandwich pain,49,49,90,85.19,0.00,https://www.delifrance.com/be_fr/conseils,0,0,0.00,0,15500000,"[25,25,0,0,0,0,0,25,0,0,100,0]",1583325068,"Image pack, Reviews, Image, Video Carousel"
recette pain au chocolat vegan,96,96,90,68.51,0.00,https://www.delifrance.com/fr/viennoiserie.html,0,0,0.00,0.04,5630000,"[40,80,40,100,60,20,100,20,60,20,20,20]",1585491579,"Image, Video Carousel"
citrus chocolate,12,12,90,64.01,0.00,https://www.delifrance.com/uk/tarta-de-chocolate-y-citricos.html,1,0,0.00,0,256000000,"[0,0,0,0,0,0,0,100,0,0,0,0]",1584500551,"Image pack, Reviews, Image, Video Carousel"
vegan sein,69,69,90,66.14,0.00,https://www.delifrance.com/fr/croissants-vegan,0,0,0.00,0,94000000,"[20,20,20,20,0,20,20,0,20,100,20,20]",1583712368,"Image pack, Reviews, Image, Video Carousel"
bola de berlim chocolate,10,10,90,56.62,0.00,https://www.delifrance.com/pt/mini-bola-de-berlim-chocolate.html,2,0.01,0.00,0,900000,"[0,0,0,0,0,0,0,0,0,0,100,100]",1583495862,"Image pack, Reviews, Image, Video Carousel"
duree cuisson pain,30,30,90,75.09,0.00,https://www.delifrance.com/fr/nos-conseils/Remise_en_oeuvre_viennoiserie,0,0,0.00,0,641000,"[11,11,11,100,11,22,22,11,11,22,11,11]",1583931612,"Reviews, Image, Video Carousel"
mini poids,13,13,90,82.59,0.00,https://www.delifrance.com/fr/assortiment-mini-viennoiseries-beurre.html,0,0,0.00,0.24,107000000,"[20,60,20,20,20,40,20,20,20,100,40,20]",1584835502,"Instant answer, Knowledge panel, Site links, Image, Shopping ads, Video Carousel"
tornado ide,53,53,90,81.15,0.00,https://www.delifrance.com/ch_fr/petit-pain-tornado-nature.html,0,0,0.00,0,10400000,"[14,14,14,100,43,43,0,14,0,29,0,0]",1584302435,"Site links, Reviews, Video, Image"
ratatouille tart,52,52,90,65.75,0.00,https://www.delifrance.com/uk/tuna-ratatouille-tart.html,0,0,0.00,0,6820000,"[33,11,11,33,0,11,11,11,22,22,44,100]",1583861021,"Image pack, Site links, Reviews, Image, Video Carousel"
pain parisien baguette,71,71,90,82.13,0.00,https://www.delifrance.com/worldwide_fr/pain/baguette.html,0,0,0.00,0.43,738000,"[0,0,0,0,100,100,100,100,0,0,0,100]",1583857688,"Image pack, Site links, Reviews, Image, Video Carousel"
petit pain complet,40,0,90,85.31,0.00,https://www.delifrance.com/fr/pain/petit-pain.html,0,0,0.00,0.96,36800000,"[64,64,79,50,64,64,64,100,79,79,50,79]",1585547913,"Image pack, Image, Video Carousel"
donuts achat,4,4,90,75.45,0.00,https://www.delifrance.com/be_fr/patisserie/donut.html,6,0.05,0.00,1,776000,"[43,14,14,100,14,14,14,14,14,14,14,14]",1585058493,Image
remise en temperature haccp,94,94,90,60.57,0.59,https://www.delifrance.com/fr/nos-conseils/Remise_en_oeuvre_viennoiserie,0,0,0.00,0.19,6220000,"[14,14,100,29,43,14,57,14,14,14,14,29]",1583404202,"Image pack, Site links, Reviews, Video, Featured snippet, Image"
volcano cake recipe uk,64,64,90,56.57,0.00,https://www.delifrance.com/uk/chocolate-lava-cake.html,0,0,0.00,0,6290000,"[0,0,0,0,0,100,0,0,0,0,0,0]",1583170445,"Image pack, Reviews, Image, Video Carousel, People also ask"
recette muffin fourré,60,60,90,76.78,0.00,https://www.delifrance.com/ch_fr/viennoiserie/us-bakery/muffin/muffin-fourre-chocolat-emballage-individuel.html,0,0,0.00,0,96800,"[33,33,33,100,33,67,33,33,33,33,100,33]",1583244080,"Image pack, Reviews, Image, Video Carousel"
fondant chocolat pour eclair,86,86,90,81.45,0.00,https://www.delifrance.com/be_fr/eclair-vanille-fondant-chocolat.html,0,0,0.00,0.1,1290000,"[100,29,14,29,57,14,29,14,14,14,14,29]",1585292484,"Image, Video Carousel"
four a pai,20,20,90,77.6,0.00,https://www.delifrance.com/fr/nos-conseils/Remise_en_oeuvre_viennoiserie,0,0,0.00,0.05,62800000,"[20,20,40,100,20,40,20,20,80,100,20,60]",1583136906,"Knowledge panel, Site links, Reviews, Image, Video Carousel"
idee sandwich equilibre,53,53,90,88.56,0.00,https://www.delifrance.com/worldwide_fr/conseils-worldwide,0,0,0.00,0,3340000,"[20,40,20,20,20,40,40,20,100,40,20,20]",1583705422,"Image pack, Reviews, Image, Video Carousel"
s1371,27,27,90,70.23,0.00,https://www.delifrance.com/worldwide_fr/s1371-corbeille-tomate-jambon.html,0,0,0.00,0,296000,"[33,0,0,0,0,0,0,0,0,0,0,100]",1585289717,Image pack
beurre de pomme erable,29,29,90,78.81,0.00,https://www.delifrance.com/worldwide_fr/mini-duo-beurre-pomme-erable.html,0,0,0.00,0.71,313000,"[20,0,0,20,20,20,100,20,0,20,20,80]",1584432212,"Image pack, Reviews, Image, Shopping ads, Video Carousel"
abbraccio in francese,60,60,90,60.9,0.00,https://www.delifrance.com/it/viennoiserie.html,0,0,0.00,0,3370000,"[50,50,50,79,100,79,50,50,100,64,79,100]",1583184594,"Instant answer, Image pack, Video"
pain chasseur,9,9,90,68.65,0.00,https://www.delifrance.com/ch_fr/pain-chasseur.html?___from_store=ch,2,0.01,0.00,0.01,8540000,"[14,14,14,71,29,100,14,14,71,29,14,14]",1584889295,"Image pack, Video, Image"
chocolat creme,61,61,90,88.43,0.00,https://www.delifrance.com/be_fr/pain-au-chocolat-creme-patissiere.html,0,0,0.00,0.37,40100000,"[33,33,33,33,24,24,43,33,52,100,100,67]",1585164583,"Knowledge panel, Image pack, Site links, Image, Video Carousel"
шоколадный маффин,56,56,90,52.3,0.00,https://www.delifrance.com/ru/catalog/product/view/id/2540/s/muffin-cacao-choco-noisette/category/4792,0,0,0.00,0,983000,"[20,60,20,40,20,20,20,40,20,100,20,20]",1584280655,"Image pack, Reviews, Image, Video Carousel"
donuts surgelés,35,35,90,69.04,0.78,https://www.delifrance.com/be_fr/patisserie/donut.html,0,0,0.00,0.99,98,"[50,50,64,50,79,64,79,64,100,79,100,64]",1583752447,"Image pack, Site links, Reviews, Video, Image"
une religieuse patisserie,29,29,90,86.06,0.00,https://www.delifrance.com/fr/patisserie/pate-a-chou/religieuse.html,0,0,0.00,0,699000,"[40,100,100,20,100,20,20,80,20,20,20,60]",1585128266,"Knowledge panel, Site links, Image, Video Carousel"
baguette précuite cuisson,3,3,90,80.65,0.00,https://www.delifrance.com/fr/nos-conseils/Cuisson_des_pains,8,0.07,0.00,0.51,26000,"[57,14,29,14,14,14,14,71,14,14,14,100]",1585465145,"Image, Video Carousel"
dealy com,80,80,90,59,0.00,http://www.delifrance.com/,0,0,0.00,0,73,"[33,44,22,11,11,11,11,100,11,33,11,11]",1583811398,"Site links, Reviews, Video"
tresseau,37,37,90,85.67,0.00,https://www.delifrance.com/ch_fr/petite-tresse-au-beurre-1-cordon.html,0,0,0.00,0,590000,"[20,20,20,20,40,20,20,100,20,20,20,60]",1585252814,"Video, Image, Video Carousel"
pain congelé four,15,15,90,81.95,0.04,https://www.delifrance.com/fr/nos-conseils/Remise_en_oeuvre_viennoiserie,0,0,0.00,0.04,0,"[100,82,29,12,82,82,82,24,65,24,82,41]",1583306376,"Reviews, Featured snippet, Image, Video Carousel, People also ask"
mini pain bagnat,77,77,90,79.99,0.00,https://www.delifrance.com/fr/faluche-pan-bagnat.html,0,0,0.00,0.38,82100,"[36,50,50,50,79,100,79,79,64,64,64,100]",1583137980,"Image pack, Reviews, Image, Shopping ads, Video Carousel"
gateau de soirée nom,18,18,90,82.29,0.00,https://www.delifrance.com/fr/patisserie.html,0,0,0.00,0,12100000,"[0,0,0,0,0,0,0,0,0,100,100,100]",1585152064,"Image pack, Site links, Image"
feuilleté mini saucisse,97,97,90,88.78,0.00,https://www.delifrance.com/worldwide_fr/75121-feuillete-fourre-saucisse.html,0,0,0.00,0,264000,"[50,25,25,25,50,25,75,25,25,100,25,25]",1584461562,"Image pack, Reviews, Video, Image, Video Carousel"
creme de patisserie recipe,48,48,90,86.9,0.00,https://www.delifrance.com/worldwide_fr/pain-creme-patissiere.html,0,0,0.00,0,30600000,"[100,0,0,0,0,0,0,0,0,14,0,0]",1583584644,"Site links, Reviews, Image, Video Carousel"
muffin fourré caramel,58,58,90,82.9,0.00,https://www.delifrance.com/fr/patisserie/autres-patisseries-255/muffins.html,0,0,0.00,0,506000,"[100,14,14,14,29,14,100,14,14,14,57,43]",1583561395,"Image pack, Reviews, Image, Video Carousel"
ham croissant recipe,60,60,90,59.89,0.00,https://www.delifrance.com/uk/ham-cheese-croissant.html,0,0,0.00,0,9370000,"[0,0,67,33,0,0,33,0,0,0,0,100]",1584370980,"Image pack, Reviews, Video, Image, Video Carousel"
tarte a la,60,60,90,89.79,0.00,https://www.delifrance.com/fr/tarte-vanille.html,0,0,0.00,0,71300000,"[24,18,41,65,65,82,100,82,82,53,41,24]",1584907310,"Image, Video Carousel"
bolo levedo receita,70,70,90,65.43,0.00,https://www.delifrance.com/pt/bolo-levedo.html,0,0,0.00,0,96,"[67,33,0,0,0,100,0,33,33,0,33,0]",1583580342,"Image pack, Site links, Reviews, Image, Video Carousel"
agence interim patisserie,40,40,90,72.14,0.13,https://www.delifrance.com/fr,0,0,0.00,0.4,92,"[14,14,57,14,14,100,29,14,29,57,100,71]",1585126865,"Local pack, Image pack, Site links, Jobs search, FAQ"
80g de beurre,99,99,90,79.34,0.00,https://www.delifrance.com/ch_fr/viennoiserie/croissants/croissants-au-beurre.html,0,0,0.00,0,2120000,"[36,100,29,12,2,2,3,2,2,5,66,29]",1583768621,"Site links, Reviews, Video, Featured snippet, Image, People also ask"
feuilleté de jambon,75,75,90,87.38,0.00,https://www.delifrance.com/ch_fr/snacking/feuilletes/feuilletes-jambon.html,0,0,0.00,0.05,5920000,"[67,33,33,33,100,67,67,33,33,100,33,67]",1583759156,"Image pack, Reviews, Image, Video Carousel"
a bun bread,61,61,90,71.22,0.00,https://www.delifrance.com/uk/bread/roll-bread/burger-bun.html,0,0,0.00,0,474000000,"[14,0,0,0,100,14,0,71,29,0,14,0]",1584720089,"Reviews, Featured snippet, Image, Video Carousel, People also ask"
rougail citron jaune,97,97,90,78.58,0.00,https://www.delifrance.com/worldwide_fr/cinq-amis.html,0,0,0.00,0,638000,"[25,100,75,25,25,25,25,25,25,25,100,25]",1584457469,"Image pack, Reviews, Image, Video Carousel"
panini a commander,58,58,90,64.97,0.00,https://www.delifrance.com/be_fr/pain/pains-sandwichs/panini-sandwichs.html,0,0,0.00,0.52,3520000,"[15,2,66,19,100,2,2,2,0,2,2,2]",1583965467,"Image pack, Site links, Reviews, Shopping ads"
franchise heritage,53,53,90,89.62,0.00,https://www.delifrance.com/be_fr,0,0,0.00,0.1,30200000,"[20,20,20,20,100,20,20,20,20,20,40,20]",1584410305,"Site links, Reviews, Video, Video Carousel, People also ask"
tészta márkák,52,52,90,40.04,0.00,https://www.delifrance.com/hu,0,0,0.00,0,417000,"[0,100,0,0,0,0,0,0,0,0,0,0]",1583759053,"Image pack, Video"
fond de tartelette pret a garnir,36,36,70,59.47,0.20,https://www.delifrance.com/ch_fr/patisserie/pret-a-garnir.html,0,0,0.00,0.99,0,"[1,1,15,100,19,36,1,1,1,3,1,3]",1583297307,"Image pack, Reviews, Video, Image"
acheter pain panini,29,29,70,81.98,0.47,https://www.delifrance.com/be_fr/pain/pains-sandwichs/panini-sandwichs.html,0,0,0.00,0.61,7930000,"[11,11,11,11,11,11,11,78,11,100,11,11]",1583370554,"Image pack, Reviews, Image, Shopping ads, Video Carousel"
comment faire un cornet de jambon,65,65,70,81.45,0.00,https://www.delifrance.com/worldwide_fr/conseils-worldwide,0,0,0.00,0,84,"[14,57,14,100,14,14,29,14,14,14,14,14]",1584183710,"Image pack, Reviews, Video, Image, Video Carousel"
mini chausson,25,25,70,75.47,0.00,https://www.delifrance.com/fr/franse-appelflap-mini.html,0,0,0.00,0.73,2940000,"[44,33,44,11,11,33,100,11,11,11,11,44]",1583329873,"Image pack, Site links, Reviews, Image, Video Carousel"
quantité de pain par repas,92,92,70,77.45,0.00,https://www.delifrance.com/fr/petit-pain-blanc.html,0,0,0.00,0,9480000,"[9,9,36,100,82,9,18,36,9,64,9,9]",1583223715,"Reviews, Featured snippet, Image, People also ask"
chocolat 65,73,73,70,69.26,0.00,https://www.delifrance.com/fr/viennoiserie/pain-chocolat.html,0,0,0.00,1,47400000,"[0,0,0,33,33,33,33,33,33,100,33,33]",1583107709,"Local pack, Image pack, Reviews"
bavarois aux 3 chocolats,52,52,70,84.58,0.00,https://www.delifrance.com/be_fr/bande-entremets-croquant-3-chocolats.html,0,0,0.00,0.01,1430000,"[60,80,20,20,20,100,20,20,40,80,20,20]",1583357287,"Image pack, Reviews, Image, Video Carousel"
patisserie tartelette,15,15,70,80.47,0.00,https://www.delifrance.com/worldwide_fr/patisserie/tarte-tartelette.html,0,0,0.00,1,788000,"[11,11,11,22,11,11,100,11,11,11,33,56]",1583583808,"Local pack, Image pack, Site links, Reviews, Featured snippet, Image, Video Carousel"
poids moyen abricot,67,67,70,69.51,0.00,https://www.delifrance.com/worldwide_fr/patisserie/tarte-tartelette.html,0,0,0.00,0,3810000,"[7,7,7,50,7,21,79,100,14,29,7,7]",1584011812,"Reviews, Featured snippet, Image, People also ask"
cuisine infecte,56,56,70,61.88,0.00,https://www.delifrance.com/fr/nos-conseils/regle-5-m,0,0,0.00,0,1090000,"[100,11,11,11,11,33,0,11,11,56,0,11]",1583256776,"Image pack, Reviews"
recette pain sandwich rond,33,33,70,81.71,0.00,https://www.delifrance.com/fr/pain/pains-sandwich.html,0,0,0.00,0,375000,"[20,100,0,20,20,0,80,60,20,20,20,60]",1583646078,"Image pack, Reviews, Image, Video Carousel"
pain oeuf jambon fromage,68,68,70,85.66,0.00,https://www.delifrance.com/fr/nos-conseils/Sandwich_jambon_fromage_crudites,0,0,0.00,0,1750000,"[11,11,11,11,11,22,11,22,100,11,11,22]",1585238807,"Video, Image, Video Carousel"
chauffer du pain congelé au four,14,14,70,79.69,0.00,https://www.delifrance.com/fr/nos-conseils/Remise_en_oeuvre_viennoiserie,0,0,0.00,0,280000,"[33,33,33,67,67,33,33,33,100,33,67,67]",1583100192,"Reviews, Featured snippet, Image, Video Carousel, People also ask"
paris brest przepis,33,33,70,60.79,0.00,https://www.delifrance.com/pl/paris-brest.html,0,0,0.00,0,59,"[25,0,25,25,0,100,0,0,25,0,25,25]",1583948938,"Image pack, Reviews, Video, Image, Video Carousel"
www myrtille fr,9,9,70,64.14,0.00,https://www.delifrance.com/fr/muffins-x4-myrtille-fr-myrtilles.html,0,0,0.00,0.19,3700000,"[0,20,20,20,20,20,100,20,80,20,0,40]",1584410402,"Knowledge panel, Site links, Reviews, Image"
figue aux foie gras,83,83,70,80.43,0.00,https://www.delifrance.com/fr/panier-chutney-figue-chantilly-foie-gras.html,0,0,0.00,0.32,511000,"[29,14,14,14,100,71,14,14,14,43,57,71]",1583982676,"Image pack, Reviews, Image, Video Carousel"
empreinte patte d ours,28,28,70,72.44,0.00,https://www.delifrance.com/fr/patte-d-ours-creme-patissiere.html,0,0,0.00,0.96,342000,"[6,22,6,3,3,3,3,13,3,3,100,6]",1583330070,"Image pack, Reviews"
empreinte patte d ours,27,27,70,72.44,0.00,https://www.delifrance.com/worldwide_fr/s1810-patte-dours.html,0,0,0.00,0.96,342000,"[6,22,6,3,3,3,3,13,3,3,100,6]",1583330070,"Image pack, Reviews"
miroir de framboise,25,25,70,71.36,0.00,https://www.delifrance.com/worldwide_fr/75640-bande-miroir-framboise.html,0,0,0.00,0.36,0,"[100,43,14,43,14,14,14,14,43,14,14,14]",1583304865,"Image pack, Reviews, Video, Image, Video Carousel"
creme a la citrouille,82,82,70,86.95,0.00,https://www.delifrance.com/worldwide_fr/halloween-tarte.html,0,0,0.00,0,741000,"[67,100,100,33,0,33,33,0,33,33,33,33]",1583774733,"Image pack, Reviews, Image, Video Carousel"
comment decongeler une baguette au four,32,32,70,88.75,0.00,https://www.delifrance.com/fr/nos-conseils/Remise_en_oeuvre_viennoiserie,0,0,0.00,0,136000,"[100,14,14,14,14,71,43,14,71,43,57,29]",1585364480,"Video, Featured snippet, Image, People also ask"
assortiment mini tartelettes salées,42,42,70,82.21,0.00,https://www.delifrance.com/ch_fr/snacking/mini-snacking.html,0,0,0.00,0,67,"[14,29,14,14,100,29,14,14,14,14,29,14]",1584201809,"Image pack, Reviews, Image, Video Carousel"
le favori paris sandwich,46,46,70,82.55,0.00,https://www.delifrance.com/fr/pain/pains-sandwich.html,0,0,0.00,0.02,3380000,"[14,43,14,29,43,14,14,100,14,100,14,100]",1583932575,"Knowledge panel, Image pack, Reviews, Video"
bande de fruit,11,11,70,71.89,0.00,https://www.delifrance.com/fr/bande-dacquoise-fruits-rouges-85mm.html,3,0.02,0.00,0.36,70500000,"[33,100,11,11,11,22,11,11,44,78,11,11]",1584265841,"Image pack, Reviews, Video, Image"
bande de fruit,12,12,70,71.89,0.00,https://www.delifrance.com/worldwide_fr/bande-dacquoise-trois-fruits-rouges.html,0,0,0.00,0.36,70500000,"[33,100,11,11,11,22,11,11,44,78,11,11]",1584265841,"Image pack, Reviews, Video, Image"
patisserie orientale vannes,41,41,70,76.41,0.00,https://www.delifrance.com/fr,0,0,0.00,0.1,73,"[0,0,33,33,67,33,33,100,67,33,67,67]",1584334808,"Local pack, Image pack, Reviews, Image"
tarif viennoiserie,57,57,70,81.21,0.00,https://www.delifrance.com/fr,0,0,0.00,0.05,192000,"[100,22,100,33,44,22,78,11,56,22,11,78]",1585310479,"Site links, Featured snippet"
sandwich daunat jambon fromage,50,50,70,76.19,0.00,https://www.delifrance.com/fr/nos-conseils/Sandwich_jambon_fromage_crudites,0,0,0.00,0.1,51,"[0,0,0,0,0,11,78,33,11,11,100,11]",1584158137,"Image pack, Site links, Reviews"
11parts,3,3,70,80.63,0.00,https://www.delifrance.com/fr/bande-millefeuilles-sans-alcool-11-parts.html,6,0.05,0.00,0,5490000,"[0,50,50,100,50,50,50,0,100,50,50,0]",1583832709,"Site links, Video"
petits pains individuels,26,26,70,81.25,0.00,https://www.delifrance.com/fr/pain/petit-pain.html,0,0,0.00,0,10200000,"[100,20,40,60,20,20,60,20,80,20,60,20]",1584813534,"Image pack, Site links, Image, Video Carousel"
baguette la,67,67,70,86.41,0.00,https://www.delifrance.com/be_fr/baguette-1.html,0,0,0.00,0,154000000,"[25,100,50,25,25,75,50,25,25,25,25,100]",1584011734,"Knowledge panel, Site links, Reviews, Video, Image, Video Carousel"
poids croissant boulangerie,4,4,70,74.61,0.00,https://www.delifrance.com/fr/viennoiserie/croissant.html,4,0.03,0.00,0,211000,"[13,3,67,3,3,5,3,3,3,5,3,100]",1584914925,"Image pack, Featured snippet, Image, Video Carousel, People also ask"
petite tarte citron meringuée,30,30,70,90.47,0.00,https://www.delifrance.com/be_fr/28283-tartelette-citron-meringuee.html,0,0,0.00,0,3500000,"[57,29,71,43,29,43,14,14,14,100,14,14]",1584298675,"Image pack, Reviews, Image, Video Carousel"
pate a choux religieuse,92,92,70,85.96,0.00,https://www.delifrance.com/fr/patisserie/pate-a-chou/religieuse.html,0,0,0.00,0,553000,"[100,14,43,29,57,29,14,29,14,14,14,14]",1585209904,"Knowledge panel, Image, Video Carousel"
vente pain,89,89,70,76.57,0.00,https://www.delifrance.com/fr,0,0,0.00,0,51200000,"[20,40,20,20,20,100,20,20,20,20,60,40]",1584166582,"Site links, Reviews"
comment emballer un sandwich,27,27,70,70.47,0.00,https://www.delifrance.com/worldwide_fr/conseils-worldwide,0,0,0.00,0,1860000,"[29,29,100,14,14,14,14,29,43,14,14,14]",1583137744,"Image pack, Reviews, Featured snippet, Image, Video Carousel"
ciabatta aux olives,14,14,70,66.7,0.00,https://www.delifrance.com/ch_fr/ciabatta-aux-olives-vertes.html,0,0,0.00,0,9020000,"[11,22,22,33,11,100,11,78,33,11,11,11]",1585259918,"Image pack, Image, Video Carousel, FAQ"
bagel fournisseur,11,11,70,63.86,0.00,https://www.delifrance.com/fr/pain/pains-sandwich.html,3,0.02,0.00,0,313000,"[29,14,14,29,14,14,100,71,71,57,0,0]",1584957669,"Knowledge panel, Image pack, Image"
saucisse en feuilleté,26,26,70,90.87,0.00,https://www.delifrance.com/worldwide_fr/75121-feuillete-fourre-saucisse.html,0,0,0.00,0,511000,"[14,14,14,14,100,29,14,14,43,14,43,14]",1583138943,"Image pack, Reviews, Video, Image, Video Carousel"
pestry cake,43,43,70,69.48,0.00,https://www.delifrance.com/worldwide/pastry.html,0,0,0.00,0,346000000,"[0,100,100,100,100,0,100,100,0,0,100,0]",1584252379,"Local pack, Image pack, Reviews, Video, Image, Video Carousel"
temperature de pousse pour brioche,31,31,70,73.57,0.00,https://www.delifrance.com/fr/nos-conseils/Remise_en_oeuvre_viennoiserie,0,0,0.00,0,207000,"[14,14,14,71,0,0,0,0,0,14,100,14]",1583543605,"Reviews, Image, People also ask"
pizza avec une pate feuilletée,42,42,70,82.18,0.00,https://www.delifrance.com/worldwide_fr/s8885-feuillete-pizza.html,0,0,0.00,0.01,3890000,"[11,33,11,44,78,22,11,33,11,56,22,100]",1584213815,"Image pack, Reviews, Video, Image, Video Carousel"
poids une saucisse,60,60,70,64.82,0.00,https://www.delifrance.com/ch_fr/saucisse-de-vienne-en-cage.html?___from_store=ch,0,0,0.00,0.02,2130000,"[22,11,33,11,11,11,44,11,33,100,22,11]",1583565869,"Reviews, Featured snippet, Image, People also ask"
méthode 5m exemple cuisine,1,1,70,63.56,0.00,https://www.delifrance.com/fr/nos-conseils/regle-5-m,32,0.31,0.00,0.01,0,"[0,0,0,0,0,0,0,0,0,0,100,100]",1583290730,"Image pack, Site links, Video, Featured snippet"
poids d une baguette de pain tradition,9,9,70,72.85,0.00,https://www.delifrance.com/fr/pain/pains-sandwich/demi-baguette.html,2,0.01,0.00,0,368000,"[14,14,71,14,14,43,14,14,29,100,14,14]",1584512548,"Site links, Reviews, Featured snippet, Image, People also ask"
catalogue patisserie,60,60,70,65.95,0.00,https://www.delifrance.com/fr/patisserie.html,0,0,0.00,0.12,1630000,"[14,100,29,14,71,14,14,14,14,14,14,14]",1585098015,Image pack
gateau trois chocolat croustillant,66,66,70,85.75,0.00,https://www.delifrance.com/be_fr/bande-entremets-croquant-3-chocolats.html,0,0,0.00,0.01,278000,"[11,78,11,11,11,11,22,78,22,11,100,11]",1585430296,"Image pack, Image, Video Carousel"
le petit pain,14,14,70,86.67,0.00,https://www.delifrance.com/fr/petit-pain-blanc.html,0,0,0.00,0,242000000,"[100,14,57,14,43,14,14,14,14,14,14,14]",1585202415,"Local pack, Image pack, Image, Video Carousel"
pro inter surgeles,64,64,70,72.34,0.00,https://www.delifrance.com/fr/nos-conseils/Remise_en_oeuvre_viennoiserie,0,0,0.00,0.1,97,"[29,100,14,14,0,14,0,14,0,14,0,14]",1583220706,"Knowledge panel, Image pack, Reviews"
méthode haccp exemple,47,47,70,63.47,0.00,https://www.delifrance.com/fr/nos-conseils/regle-5-m,0,0,0.00,0,155000,"[50,50,50,50,50,100,50,50,50,50,50,50]",1583845463,"Site links, Reviews, Video, Featured snippet, Image"
mini chocolate eclairs,51,51,70,60.65,0.00,https://www.delifrance.com/worldwide/75329-chocolate-eclair.html,0,0,0.00,0.73,6180000,"[0,0,50,50,0,0,0,50,50,50,50,100]",1584518795,"Image pack, Reviews, Image, Video Carousel"
préparation sandwich,35,35,70,88.78,0.00,https://www.delifrance.com/be_fr/conseils,0,0,0.00,0.12,15600000,"[33,33,33,33,33,33,33,33,33,100,67,33]",1584425071,"Image pack, Site links, Reviews, Image, Video Carousel"
pain precuit congelé,12,12,70,78.29,0.47,https://www.delifrance.com/fr/nos-conseils/Cuisson_des_pains,0,0,0.00,0.98,220000,"[14,14,14,100,14,43,14,29,14,14,14,14]",1584896378,"Image pack, Featured snippet, Shopping ads"
deligrance,1,1,70,80.24,0.00,https://www.delifrance.com/fr,56,0.54,0.00,0.04,1500000,"[14,100,14,71,29,14,14,14,29,14,14,71]",1584318487,"Knowledge panel, Local pack, Image pack, Site links, Reviews, Video Carousel"
mini sandwich pain au lait,36,36,70,79.59,0.00,https://www.delifrance.com/worldwide_fr/viennoiserie/export-brioche-pain-lait/export-pain-au-lait.html,0,0,0.00,0,5840000,"[67,33,100,33,100,33,33,33,33,33,33,100]",1585393653,"Image pack, Image, Video Carousel"
prix croissant au beurre,57,57,70,83.33,0.00,https://www.delifrance.com/fr/viennoiserie/croissant.html,0,0,0.00,0,1070000,"[100,14,14,14,29,29,14,14,43,57,14,14]",1583157140,"Site links, Reviews, Featured snippet, Image, Video Carousel"
magasin de sandwich,43,43,70,80.85,0.00,https://www.delifrance.com/worldwide_fr/conseils-worldwide,0,0,0.00,0.6,24400000,"[22,33,100,78,78,56,11,11,11,11,11,100]",1585036676,"Local pack, Image pack, Image, FAQ"
pain fricadelle,26,26,70,69.43,0.00,https://www.delifrance.com/be_fr/pain-saucisse-ketchup-curry.html,0,0,0.00,0,66400,"[50,25,25,100,50,50,25,50,25,25,25,25]",1583904051,"Image pack, Site links, Reviews, Image, Video Carousel"
patisserie deutsch,27,30,70,79.99,0.00,https://www.delifrance.com/ch_fr/patisserie.html,0,0,0.00,0,22500000,"[40,40,60,20,20,20,40,60,20,100,20,20]",1585594986,"Instant answer, Video"
λεμονοπιτα,73,73,70,64.06,0.00,https://www.delifrance.com/gr/76454.html,0,0,0.00,0,1350000,"[14,14,29,14,100,14,14,14,0,14,14,0]",1584368502,"Knowledge panel, Reviews, Video, Image"
plan haccp boulangerie,47,47,70,59.43,0.00,https://www.delifrance.com/fr/nos-conseils/regle-5-m,0,0,0.00,0,102000,"[11,22,11,22,100,11,0,0,11,22,11,11]",1583100492,"Image pack, Site links, Video"
recette de sandwich pain de mie,73,73,70,84.81,0.00,https://www.delifrance.com/be_fr/conseils,0,0,0.00,0.01,415000,"[20,40,20,20,20,20,20,100,80,20,20,40]",1583242894,"Image pack, Reviews, Image, Video Carousel"
nl bio 01,46,46,70,55.28,0.00,https://www.delifrance.com/nl/nl-bio-01-chocoladebroodje-bio.html,0,0,0.00,0,197000000,"[50,50,25,100,25,75,25,25,25,50,75,25]",1585436539,Image pack
recette carton pierre,81,81,70,75.22,0.00,https://www.delifrance.com/worldwide_fr/s7954-petit-pave-cereales-heritage.html,0,0,0.00,0,1440000,"[11,11,0,100,100,0,33,11,33,11,11,22]",1585339451,"Image pack, Image, Video Carousel"
