Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword
au levain boulogne,44,44,70,80.32,0.00,https://pro.bridordefrance.com/le-levain-decryptage-dune-matiere-vivante,0,0,0.00,0,95,"[20,20,20,20,40,100,60,20,20,40,20,20]",1585246574,"Knowledge panel, Image pack, Site links, Video, Video Carousel"
bocuse d or france 2017,39,39,70,73.8,0.00,https://pro.bridordefrance.com/bocuse-dor-france-2017,0,0,0.00,0,485000,"[11,11,0,11,11,11,22,56,100,33,11,11]",1583913966,"Image pack, Reviews, Video Carousel"
lenotre atelier patisserie,91,91,70,76.78,0.00,https://pro.bridordefrance.com/macaron-symbole-de-patisserie-francaise,0,0,0.00,0.04,79500,"[20,100,60,40,80,0,0,20,20,20,20,20]",1583343353,"Image pack, Reviews, Video Carousel"
saint patron du boulanger,81,81,70,73.17,0.00,https://www.bridordefrance.com/bridor/fr/EUR/les-creations-dhonore,0,0,0.00,0,2420000,"[22,11,78,11,11,22,100,22,11,11,22,22]",1585383766,Featured snippet
rivotril 2mg roche,67,67,70,84.23,0.00,https://www.bridordefrance.com/traductions/archive/119351-clonazepam-test-positive-for-benzo-withdrawal-symptoms.pdf,0,0,0.00,0,110000,"[11,11,100,11,56,44,11,11,11,56,22,11]",1585414285,"Image pack, Site links"
four baguette professionnel,56,56,70,68.04,0.50,https://www.bridordefrance.com/bridor/fr/EUR/expertises,0,0,0.00,1,567000,"[29,43,14,43,29,71,100,14,71,14,14,14]",1584307511,"Image pack, Reviews, Image, Shopping ads, Video Carousel, FAQ"
200 mg adderall,57,57,70,66.28,0.00,https://www.bridordefrance.com/traductions/archive/403166-do-concerta-and-adderall-have-the-same-effects.pdf,0,0,0.00,0,2420000,"[0,100,14,0,0,29,0,0,14,0,43,14]",1585303190,"Image pack, Site links"
xanax rash,57,57,70,55.38,0.00,https://www.bridordefrance.com/traductions/archive/549785-lexapro-and-xanax-for-nerve-pain-from-anxiety.pdf,0,0,0.00,0,11700000,"[0,0,0,0,100,0,0,0,0,0,0,0]",1585450953,"Image pack, Featured snippet"
28g,73,73,70,75.27,0.00,https://www.bridordefrance.com/bridor/fr/EUR/bridor/fr/EUR/p/32922,0,0,0.00,0.09,23600000,"[11,22,78,11,33,100,78,11,11,11,22,22]",1584158867,"Image pack, Reviews"
cuisson buns surgelé,73,73,70,78.48,0.00,https://www.bridordefrance.com/bridor/fr/EUR/,0,0,0.00,0.52,18700,"[11,56,22,11,11,11,11,11,11,11,100,11]",1583487597,"Image pack, Reviews, Video, Image"
farine de gaude bio,96,96,70,64.78,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Pains/Pain-Caractere-400g/p/37743,0,0,0.00,0.81,18500,"[14,43,14,14,14,14,100,14,14,29,71,14]",1584499820,"Image pack, Site links, Reviews, Video, Image, AdWords bottom, Shopping ads"
catalogue lenotre en ligne,58,58,70,8.37,0.00,https://www.bridordefrance.com/bridor/fr/EUR/,0,0,0.00,0.18,0,"[80,20,0,0,0,0,60,20,100,40,20,20]",1583297577,"Image pack, Site links"
pain lalos,16,16,70,71.52,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Collection/Bridor-signe-Frederic-Lalos/c/Fredericlalos,0,0,0.00,0,38700,"[33,33,67,67,33,100,33,33,67,33,33,33]",1583733774,"Knowledge panel, Image pack, Site links, Reviews, Image, Video Carousel"
how long can you take tramadol,45,45,70,73.48,0.00,https://www.bridordefrance.com/traductions/archive/592180-how-long-does-it-take-tramadol-to-work.pdf,0,0,0.00,0,12000000,"[33,0,0,33,33,0,0,0,33,0,100,0]",1583337269,"Site links, Reviews, Featured snippet, People also ask"
composition croissant,31,31,70,84.35,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Collection/Les-Classiques/c/Classique,0,0,0.00,0,17100000,"[35,4,19,4,4,35,4,4,4,4,42,100]",1583243036,"Image pack, Site links, Reviews, Featured snippet, Image, Video Carousel"
zolpidem tartrate 10 mg street value,38,38,70,30.79,0.00,https://www.bridordefrance.com/traductions/archive/557551-off-label-uses-ambien.pdf,0,0,0.00,0,55,"[0,100,0,0,0,0,0,0,0,0,0,0]",1583137544,Image pack
bechamel sandwich,42,42,70,77.35,0.00,https://pro.bridordefrance.com/recette/sandwich-le-montagnard,0,0,0.00,0,6020000,"[0,0,0,0,0,0,0,0,0,100,0,0]",1583952240,"Image pack, Reviews, Image, Video Carousel"
vassoio in francese,45,40,70,78.17,0.00,https://www.bridordefrance.com/bridor/it/EUR/bridor/it/EUR/p/36875,0,0,0.00,0,8950000,"[11,22,11,11,11,100,11,78,11,11,11,11]",1585522844,"Instant answer, Image pack, Video"
33364,36,36,70,79.41,0.00,https://www.bridordefrance.com/bridor/fr/EUR/bridor/fr/EUR/p/33364,0,0,0.00,0.52,4180000,"[14,14,14,14,71,14,100,14,14,14,57,14]",1584610605,"Image pack, Reviews, FAQ"
viennoiserie en b,12,12,70,79.42,0.00,https://www.bridordefrance.com/bridor/fr/EUR/,0,0,0.00,0.03,8460000,"[0,0,100,100,33,33,33,67,67,100,33,33]",1583368113,"Image pack, Reviews, Video"
foie gras roll,20,20,70,70.94,0.00,https://pro.bridordefrance.com/recette/bunnroll-burger-de-boeuf-fondant-foie-gras,0,0,0.00,0.2,56800000,"[0,20,0,0,0,0,0,20,20,20,20,100]",1584734613,"Image pack, Reviews, Video, Image, Video Carousel, FAQ"
cuddle online,82,82,70,54.23,0.00,https://www.bridordefrance.com/traductions/archive/585067-woman-in-viagra-commercial-cuddle-up.pdf,0,0,0.00,0,82400000,"[0,100,100,100,0,0,0,0,0,0,0,0]",1585047706,Site links
lenotre pastry,26,26,70,81.28,0.00,https://www.bridordefrance.com/bridor/en/EUR/bridor/en/EUR/p/31778,0,0,0.00,0,98,"[40,20,20,20,100,20,80,20,20,20,80,0]",1585454671,"Knowledge panel, Local pack, Image pack, Site links, Video, Image, Video Carousel"
blounger,64,64,70,92.94,0.15,https://pro.bridordefrance.com/categorie/boulanger,0,0,0.00,0.07,23200000,"[11,11,11,44,11,33,11,44,11,100,11,11]",1583915599,"Knowledge panel, Local pack, Image pack, Site links, Reviews, Tweet"
10 challenges,22,22,70,63.49,0.00,https://pro.bridordefrance.com/10-challenges-de-lhotellerie,0,0,0.00,0,895000000,"[6,18,12,0,12,12,0,100,12,6,12,6]",1583123065,"Top stories, Image pack, Reviews, Video Carousel"
finasteride side effects recovery,74,74,70,62.39,0.00,https://www.bridordefrance.com/traductions/archive/724388-finasteride-1-mg-success.pdf,0,0,0.00,0,2010000,"[20,0,20,0,40,40,20,0,0,100,0,20]",1583837504,"Site links, Reviews, Video, Featured snippet, People also ask"
3mg xanax bar,32,32,70,60.81,0.00,https://www.bridordefrance.com/traductions/archive/900706-mixing-xanax-prozac-alcohol.pdf,0,0,0.00,0,40,"[0,11,11,0,0,11,0,11,11,0,0,100]",1583748913,"Site links, Reviews"
carré nature,55,55,70,67.88,0.00,https://www.bridordefrance.com/bridor/fr/EUR/bridor/fr/EUR/p/33574,0,0,0.00,0.23,59100000,"[11,33,11,22,100,11,44,100,11,44,11,22]",1583156797,"Knowledge panel, Image pack, Reviews, Video Carousel"
prometh vc with codeine,40,0,70,69.67,0.00,https://www.bridordefrance.com/traductions/archive/783158-does-codeine-phosphate-damage-your-liver.pdf,0,0,0.00,0,84,"[14,100,57,29,29,14,29,14,14,0,29,57]",1585544421,"Image pack, Video Carousel"
delicious blog,34,34,70,59.47,0.00,https://pro.bridordefrance.com/en/ultra-delicious,0,0,0.00,0.08,928000000,"[50,50,50,50,50,50,50,50,50,100,50,50]",1585159282,
restauration hors foyer 2015,77,77,70,69.93,0.00,https://pro.bridordefrance.com/le-barometre-du-snacking-2018,0,0,0.00,0,4740000,"[15,15,15,15,100,15,42,27,54,0,0,0]",1584165221,"Image pack, AdWords bottom"
bridor recrutement laval,9,9,70,79.51,0.00,https://www.bridordefrance.com/bridor/fr/EUR/,2,0.04,0.00,0.19,61,"[14,100,14,14,100,14,29,100,43,14,0,14]",1584759873,"Image pack, Reviews, Jobs search, Video Carousel, FAQ"
frederic saada,83,83,70,82.81,0.00,https://pro.bridordefrance.com/tendance-street-food-frederic-lalos-yoni-saada,0,0,0.00,0,269000,"[100,25,25,50,25,100,25,25,25,25,25,25]",1583607636,"Knowledge panel, Image pack"
alprazolam drug interactions,54,54,70,77.46,0.00,https://www.bridordefrance.com/traductions/archive/413172-puedo-tomar-alcohol-si-estoy-tomando-alprazolam.pdf,0,0,0.00,0,1920000,"[0,0,53,0,0,53,100,0,0,0,53,0]",1583457806,"Image pack, Reviews, Featured snippet, People also ask"
logo lenotre,22,22,70,54.2,0.00,https://www.bridordefrance.com/bridor/fr/EUR/evenement-20-ans-de-partenariat-bridor-lenotre,0,0,0.00,0,307000,"[3,4,1,1,1,3,1,3,1,24,19,100]",1583263072,"Image pack, Site links, Reviews, Image"
levain halal,92,92,70,68.24,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Pains/Pain-de-campagne-Twist%C3%A9-500g/p/35262,0,0,0.00,0,387000,"[25,25,100,25,25,25,25,25,50,100,25,25]",1585159267,"Image pack, Image, FAQ"
calmylin codeine,49,49,70,60.65,0.00,https://www.bridordefrance.com/traductions/archive/544575-can-codeine-phosphate-give-you-a-headache.pdf,0,0,0.00,0,30200,"[0,100,0,100,0,0,0,100,0,0,100,0]",1583171974,"Image pack, Site links, Reviews"
pistou de coriandre,97,97,70,84.23,0.00,https://pro.bridordefrance.com/recette/crevette-grille-pesto-de-coriandre-noix-de-michel-roux-jr,0,0,0.00,0.1,242000,"[20,20,20,20,20,20,20,100,80,20,20,20]",1583360790,"Image pack, Reviews, Image, Video Carousel"
xanax 125 mg,34,34,70,83.36,0.00,https://www.bridordefrance.com/traductions/archive/522405-what-does-xanax-high.pdf,0,0,0.00,0,933000,"[25,25,25,0,25,0,25,100,0,100,0,25]",1584277161,"Image pack, Site links, Reviews"
قرص آلپرازولام 0.5 برای چیست,64,64,70,57.54,0.00,https://www.bridordefrance.com/traductions/archive/413172-puedo-tomar-alcohol-si-estoy-tomando-alprazolam.pdf,0,0,0.00,0,677000,"[14,14,100,14,14,14,0,71,14,0,0,0]",1584480203,"Image pack, Site links, Reviews, FAQ"
xanax 1.0,55,71,70,72.77,0.00,https://www.bridordefrance.com/traductions/archive/900706-mixing-xanax-prozac-alcohol.pdf,0,0,0.00,0,7830000,"[0,100,0,0,0,0,100,0,0,0,100,100]",1585598599,"Image pack, Site links"
roll site,91,91,70,61.3,0.00,https://www.bridordefrance.com/bridor/en/EUR/bridor/en/EUR/p/35130,0,0,0.00,0,6000000000,"[11,11,56,11,100,11,11,11,44,11,11,11]",1584412474,"Site links, Reviews"
xanax webmd,31,31,70,46.52,0.00,https://www.bridordefrance.com/traductions/archive/266903-promethazine-w-codeine-and-5-mg-xanax.pdf,0,0,0.00,0,689000,"[100,0,0,14,0,0,0,0,0,0,14,0]",1584253039,Site links
beurre aop poitou charente,12,12,70,73.58,0.15,https://pro.bridordefrance.com/beurre-aop-charentes-poitou,0,0,0.00,0.6,0,"[14,14,14,14,29,100,100,14,14,14,29,14]",1583306704,"Knowledge panel, Site links, Reviews, Shopping ads, Video Carousel"
escalope foie gras rougié,46,46,70,61.41,0.00,https://pro.bridordefrance.com/la-truffe-et-le-foie-gras-sur-la-scene-du-trophee-jean-rougie,0,0,0.00,0.71,77,"[0,14,0,14,0,14,29,100,57,14,14,14]",1584616161,"Image pack, Reviews, Video, Image, Shopping ads, Video Carousel"
categorie de fraise,63,63,70,80.48,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Categorie/Les-Mini-et-Maxi-Gourmandes/Mini-Confetti-s-Fraise-Amande-30g/p/38234,0,0,0.00,0.04,23400000,"[56,11,33,11,33,22,11,11,11,100,22,11]",1585405849,"Featured snippet, Image, Video Carousel"
pourquoi le petit dejeuner est si important,33,33,70,85.95,0.00,https://pro.bridordefrance.com/pourquoi-le-petit-dejeuner-est-il-si-important,0,0,0.00,0,101000000,"[0,0,0,14,0,0,100,14,0,14,0,14]",1584349767,"Featured snippet, FAQ"
is xanax a sleeping pill,93,93,70,70.59,0.00,https://www.bridordefrance.com/traductions/archive/424637-meclizine-and-xanax-high-blood-pressure-medications-list-pdf.pdf,0,0,0.00,0,3270000,"[14,0,14,29,0,100,0,0,14,0,29,14]",1584766992,"Site links, Featured snippet"
qu est ce qu une levure,78,78,70,80.53,0.00,https://pro.bridordefrance.com/le-levain-decryptage-dune-matiere-vivante,0,0,0.00,0.04,8300000,"[100,14,14,14,14,29,29,14,29,14,14,14]",1585278834,"Knowledge panel, Site links, Image, Video Carousel, FAQ"
un pain aux raisins,70,70,70,87.63,0.00,https://www.bridordefrance.com/bridor/fr/EUR/bridor/fr/EUR/p/32972,0,0,0.00,0,28100000,"[14,14,57,14,14,14,29,14,100,14,14,14]",1583591160,"Knowledge panel, Reviews, Video, Image, Video Carousel"
how long does ativan last,75,75,70,66.25,0.00,https://www.bridordefrance.com/traductions/archive/603010-ativan-iv-powerpoint-presentation.pdf,0,0,0.00,0,1330000,"[14,0,100,14,29,100,57,14,29,71,14,14]",1583929061,"Image pack, Reviews, Featured snippet, People also ask"
bridor paris,1,1,70,81.33,0.00,https://www.bridordefrance.com/bridor/fr/EUR/,56,1.25,0.00,0,83,"[14,14,14,14,100,14,29,14,14,14,29,14]",1583948308,"Knowledge panel, Image pack, Site links, Reviews, Video, Video Carousel"
pain sans gluten surgelé,7,7,70,71.93,0.61,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Categorie/Sans-Gluten/c/GlutenFree,2,0.04,1.00,1,271000,"[33,100,33,67,33,33,33,67,100,67,33,33]",1583706249,"Image pack, Reviews, Image"
patisserie abidjanaise recrutement,29,29,70,70.49,0.00,https://www.bridordefrance.com/bridor/fr/EUR/,0,0,0.00,0,67,"[0,0,0,0,100,0,0,0,0,0,0,0]",1584001879,"Image pack, Reviews"
pain au chocolat recipe with puff pastry,30,30,70,65.47,0.00,https://www.bridordefrance.com/bridor/en/EUR/bridor/en/EUR/p/34557,0,0,0.00,0,3140000,"[0,0,0,0,100,0,0,0,0,0,50,0]",1585184613,"Image pack, Site links, Video, Image, Video Carousel"
pain au chocolat recipe with puff pastry,29,29,70,65.47,0.00,https://www.bridordefrance.com/bridor/en/EUR/bridor/en/EUR/p/34162,0,0,0.00,0,3140000,"[0,0,0,0,100,0,0,0,0,0,50,0]",1585184613,"Image pack, Site links, Video, Image, Video Carousel"
lexapro side effects first week,38,38,70,75.68,0.00,https://www.bridordefrance.com/traductions/archive/889724-zoloft-lexapro-or-wellbutrin-for-anxiety.pdf,0,0,0.00,0,98,"[60,20,40,80,100,20,20,20,20,20,20,60]",1583901248,"Image pack, Video, Featured snippet, People also ask"
fournisseur pain surgelé,7,7,70,63.43,0.60,https://www.bridordefrance.com/bridor/fr/EUR/expertises,2,0.04,1.00,0.97,96,"[100,11,11,11,11,11,22,11,11,11,11,11]",1584069133,"Image pack, Site links, Reviews"
traiteur lenotre recrutement,51,51,70,80.03,0.00,https://www.bridordefrance.com/bridor/fr/EUR/,0,0,0.00,0.17,95,"[100,0,71,14,14,0,0,0,14,14,0,14]",1584517136,"Image pack, Reviews, Video, FAQ"
triangle au amande recette,52,52,70,83.33,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Viennoiseries/Triangle-aux-Amandes-90g/p/30310,0,0,0.00,0,134000,"[57,71,14,14,14,100,0,0,14,14,29,100]",1585119766,"Image pack, Image, Video Carousel"
croissant congelé en gros particulier,19,19,70,67.36,0.00,https://www.bridordefrance.com/bridor/fr/EUR/expertises,0,0,0.00,0,95,"[0,0,50,100,50,100,0,50,0,100,0,0]",1584161824,"Image pack, Site links, Reviews, Video, Image, Shopping ads"
recette pain multigrain moelleux,47,47,70,71.65,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Pains/c/BREAD,0,0,0.00,0,59,"[20,0,0,40,0,20,0,0,20,60,20,100]",1584715236,"Image pack, Image, Video Carousel"
europain 2018 exposants,90,90,70,66.67,0.00,https://old.bridordefrance.com/gagner-vos-places-europain-2018,0,0,0.00,0,4330,"[0,20,20,100,20,40,0,20,20,20,0,20]",1583796286,"Image pack, Site links, Reviews"
carisoprodol 350,55,55,70,71.81,0.00,https://www.bridordefrance.com/traductions/archive/952672-what-is-soma-pills-taken-for.pdf,0,0,0.00,0,95,"[0,0,0,0,0,0,0,100,0,0,14,14]",1584857147,"Knowledge panel, Image pack, Site links"
achat viennoiserie en gros,29,29,70,71.74,0.00,https://www.bridordefrance.com/bridor/fr/EUR/expertises,0,0,0.00,1,1720000,"[40,60,20,20,20,20,0,0,100,0,0,20]",1583811345,"Image pack, Site links, Reviews, Image"
cipralex 10mg and weight gain,32,32,70,73.75,0.00,https://www.bridordefrance.com/traductions/archive/549785-lexapro-and-xanax-for-nerve-pain-from-anxiety.pdf,0,0,0.00,0,57,"[0,0,0,0,100,0,0,100,100,0,0,0]",1583857765,"Image pack, Site links, Reviews"
pistazien macarons,74,74,70,61.62,0.00,https://www.bridordefrance.com/bridor/de/EUR/Katalog/Familie/Patisserie/Blister-mit-8-Macarons-12g/p/38200,0,0,0.00,0,717000,"[20,60,20,0,20,20,40,40,20,20,100,20]",1583087014,"Image pack, Reviews, Video, Image, Video Carousel"
prix pain au chocolat france,84,84,70,88.9,0.00,https://www.bridordefrance.com/bridor/fr/EUR/,0,0,0.00,0,14300000,"[11,33,56,11,78,100,22,22,11,11,11,0]",1584385100,"Reviews, Image, Video Carousel"
definition de aop,94,94,70,81.8,0.00,https://pro.bridordefrance.com/beurre-aop-charentes-poitou,0,0,0.00,0.01,2810000,"[11,11,11,100,11,44,22,11,11,11,11,33]",1584612412,"Knowledge panel, Site links, Reviews, Image, Video Carousel, People also ask"
zolpidem sandoz,79,79,70,85.82,0.00,https://www.bridordefrance.com/traductions/archive/373055-zolpidem-how-to-stop-taking.pdf,0,0,0.00,0,672000,"[14,14,14,14,14,14,100,57,71,14,71,43]",1585223922,"Image pack, Site links"
rivotril y alcohol,79,79,70,60.8,0.00,https://www.bridordefrance.com/traductions/archive/119351-clonazepam-test-positive-for-benzo-withdrawal-symptoms.pdf,0,0,0.00,0,258000,"[100,0,0,100,50,0,50,0,0,0,0,0]",1585040301,"Image pack, Featured snippet, Video Carousel, FAQ"
du pain sans gluten,91,91,70,74.22,0.28,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Categorie/Sans-Gluten/c/GlutenFree,0,0,0.00,1,34000000,"[67,33,33,33,33,33,33,33,67,33,100,33]",1583118155,"Reviews, Image, Video Carousel, People also ask"
buns burger rennes menu,75,75,70,80.72,0.00,https://www.bridordefrance.com/bridor/fr/EUR/,0,0,0.00,0,88,"[0,33,33,100,33,67,33,0,33,0,33,33]",1584795711,"Image pack, Image"
what is the scientific name for viagra,94,94,70,72.95,0.00,https://www.bridordefrance.com/traductions/archive/585067-woman-in-viagra-commercial-cuddle-up.pdf,0,0,0.00,0,17700000,"[0,0,100,0,0,0,0,0,0,0,0,0]",1583417494,"Site links, Reviews, Featured snippet, People also ask"
beurre le plus cher,7,7,70,88.33,0.00,https://pro.bridordefrance.com/pourquoi-le-beurre-coute-plus-cher,2,0.04,0.00,0.95,13800000,"[0,0,0,0,0,0,0,0,0,100,100,100]",1584551545,"Image pack, Reviews, Image, Video Carousel"
so blog com,92,92,70,55.82,0.00,https://pro.bridordefrance.com/recette/so-moelleux-mais-pop-corn,0,0,0.00,0,7360000000,"[40,40,100,20,20,20,40,20,20,20,100,100]",1585292528,"Site links, Video"
pain baguette glucides,32,32,70,82.36,0.00,https://pro.bridordefrance.com/10-points-cles-sur-le-pain-et-la-nutrition,0,0,0.00,0,116000,"[0,0,0,0,0,0,0,0,0,0,0,100]",1584705620,"Image pack, Site links, Reviews, Video, Featured snippet, Image"
100g de pain complet,41,41,70,82.91,0.00,https://pro.bridordefrance.com/10-points-cles-sur-le-pain-et-la-nutrition,0,0,0.00,0,14700000,"[5,5,10,5,5,5,24,5,14,5,5,100]",1584625031,"Site links, Reviews, Featured snippet"
boite viennoiserie,80,80,70,71.95,0.00,https://www.bridordefrance.com/bridor/fr/EUR/,0,0,0.00,0.82,713000,"[50,25,75,25,25,25,25,25,25,100,100,25]",1584831500,"Image pack, Site links"
accutane after 1 month,20,20,70,60.47,0.00,https://www.bridordefrance.com/traductions/archive/253775-cystic-acne-treatment-other-than-accutane.pdf,0,0,0.00,0,3870000,"[0,25,0,0,0,25,100,25,0,25,25,0]",1584262280,"Image pack, Reviews, Video Carousel, People also ask"
les baguettes gourmandes,94,94,70,86.48,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Pains/Baguette-Caractere-280g/p/36831,0,0,0.00,0,3050000,"[33,33,33,33,67,33,33,100,33,33,67,33]",1585263913,"Knowledge panel, Image pack, Video, Image, Video Carousel"
define ativan,91,91,70,79.65,0.00,https://www.bridordefrance.com/traductions/archive/603010-ativan-iv-powerpoint-presentation.pdf,0,0,0.00,0,723000,"[33,0,0,0,0,0,0,0,0,100,0,0]",1583547837,"Instant answer, Knowledge panel, Site links"
ibuprofen usp monograph,49,49,70,53.23,0.00,https://www.bridordefrance.com/traductions/archive/937298-acetaminophen-w-codeine-tab-300-30-mg.pdf,0,0,0.00,0,75,"[100,0,0,0,20,0,20,0,80,0,0,0]",1583963865,"Image pack, Reviews"
base de baguette,64,64,70,81.33,0.00,https://www.bridordefrance.com/bridor/fr/EUR/bridor/fr/EUR/p/34792,0,0,0.00,0,50300000,"[100,0,0,0,0,0,0,29,0,0,14,0]",1585472402,"Image pack, Site links, Image, Video Carousel"
galette des rois date 2018,41,41,70,91.01,0.00,https://pro.bridordefrance.com/consommation-galette-des-rois-durant-mois-de-janvier,0,0,0.00,0,5550000,"[20,100,40,20,100,20,0,20,20,20,40,60]",1584216216,"Image pack, Site links, Reviews, Video, Featured snippet, Image, Video Carousel, FAQ"
pain burger professionnel,70,70,70,67.2,0.21,https://www.bridordefrance.com/bridor/fr/EUR/,0,0,0.00,1,572000,"[11,11,22,11,11,11,11,11,11,100,11,11]",1583350091,"Image pack, Reviews, Image, Shopping ads, Video Carousel"
doper les ventes,86,86,70,80.26,0.00,https://pro.bridordefrance.com/3-conseils-essentiels-doper-vos-ventes-de-sandwichs,0,0,0.00,0,452000,"[100,11,56,11,11,11,11,11,22,56,11,11]",1585396927,"Image pack, Featured snippet, Video Carousel"
roll croissant dough,74,74,70,70.41,0.00,https://www.bridordefrance.com/bridor/en/EUR/Catalog/Family/Viennese-Pastries/Breizh-n-Roll-85g/p/38184,0,0,0.00,0,11000000,"[100,0,100,0,0,0,0,0,0,0,0,0]",1583784219,"Image pack, Reviews, Video, Image, Video Carousel"
creme d amande pour croissant,31,31,70,82.5,0.00,https://pro.bridordefrance.com/recette/croissant-aux-amandes,0,0,0.00,0.52,1160000,"[14,14,14,43,57,100,29,14,14,71,14,14]",1584418129,"Reviews, Image, Video Carousel"
fournisseur viennoiserie pret a cuire,2,2,70,55.92,0.46,https://www.bridordefrance.com/bridor/fr/EUR/expertises,9,0.2,4.00,0.84,86,"[0,6,2,4,2,10,2,4,100,23,35,29]",1583320806,"Image pack, Reviews, Video"
coffee macarons,60,60,70,59.54,0.00,https://www.bridordefrance.com/bridor/en/EUR/bridor/en/EUR/p/36173,0,0,0.00,0,115000000,"[25,25,0,25,25,25,100,25,75,25,25,25]",1584325527,"Local pack, Image pack, Reviews, Image, Video Carousel, FAQ"
xanax 125,50,50,70,81.4,0.00,https://www.bridordefrance.com/traductions/archive/300676-5-mg-klonopin-street-value.pdf,0,0,0.00,0,9140000,"[29,100,0,14,0,14,14,0,0,29,14,0]",1583364411,"Image pack, Reviews"
pain sans gluten fr,52,52,70,74.08,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Categorie/Sans-Gluten/c/GlutenFree,0,0,0.00,0.11,36000000,"[14,14,14,43,29,100,14,29,14,14,57,29]",1585497869,"Image pack, Image, Video Carousel"
croissant cereal,16,16,70,59.27,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Viennoiseries/Croissant-Multigrains-70g/p/34732,0,0,0.00,0.69,30400000,"[100,0,0,20,60,20,20,20,20,0,80,40]",1583626902,"Image pack, Reviews, Featured snippet, Image, Video Carousel"
grille video,36,36,70,68.44,0.00,https://pro.bridordefrance.com/video-bonus-astuce-de-plaquage-grille,0,0,0.00,0,577000000,"[78,33,11,22,11,56,11,11,11,11,11,100]",1585115906,"Image pack, Site links, Video"
clonazepam 0.5 mg for sleep,97,97,70,66.16,0.00,https://www.bridordefrance.com/traductions/archive/119351-clonazepam-test-positive-for-benzo-withdrawal-symptoms.pdf,0,0,0.00,0,0,"[0,100,0,0,0,0,0,0,0,100,0,0]",1583276934,"Site links, Featured snippet, People also ask"
baguette de campagne recette,34,34,70,85.82,0.00,https://www.bridordefrance.com/bridor/fr/EUR/bridor/fr/EUR/p/34792,0,0,0.00,0,424000,"[0,0,20,100,20,20,20,20,20,20,20,20]",1583134885,"Reviews, Video, Image, Video Carousel"
baguette land,25,25,70,82.81,0.00,https://www.bridordefrance.com/bridor/de/EUR/bridor/de/EUR/p/33364,0,0,0.00,0.14,77,"[14,14,14,29,14,14,14,57,100,14,14,14]",1584914379,"Image pack, Video, Image"
consommation de pain par jour,34,34,70,81.7,0.00,https://pro.bridordefrance.com/10-points-cles-sur-la-relation-entre-les-francais-et-leur-pain,0,0,0.00,0,13900000,"[75,100,25,25,25,25,25,25,25,75,25,25]",1583606935,"Reviews, Featured snippet, People also ask"
what are the side effects of zolpidem,96,96,70,68.36,0.00,https://www.bridordefrance.com/traductions/archive/328302-side-effects-zolpidem-10-mg.pdf,0,0,0.00,0,1430000,"[0,0,50,0,0,0,0,0,0,0,0,100]",1583177832,"Site links, Featured snippet, Video Carousel, People also ask"
bocuse d or 2015,72,72,70,72.26,0.00,https://pro.bridordefrance.com/laurent-lemal-candidat-bocuse-dor-2017,0,0,0.00,0,681000,"[11,100,44,11,11,11,11,11,11,56,11,22]",1585161044,"Image pack, Site links, Video"
taux hydratation farine t65,42,42,70,65.75,0.00,https://www.bridordefrance.com/bridor/fr/EUR/Catalogue/Famille/Pains/Baguette-Caractere-280g/p/36831,0,0,0.00,0.04,10400,"[0,0,0,0,0,0,0,0,100,100,100,100]",1583924769,"Reviews, Video, Featured snippet, Image"
sirha innovation,33,0,70,68.99,0.00,https://www.bridordefrance.com/bridor/fr/EUR/le-bunnroll-grand-prix-sirha-innovation,0,0,0.00,0,59600,"[14,14,14,14,14,43,14,14,100,14,57,14]",1585580511,"Image pack, Video, Video Carousel"
sirha innovation,34,0,70,68.99,0.00,https://pro.bridordefrance.com/le-bunnroll-grand-prix-sirha-innovation,0,0,0.00,0,59600,"[14,14,14,14,14,43,14,14,100,14,57,14]",1585580511,"Image pack, Video, Video Carousel"
beurre des deux sevres,87,87,70,78.24,0.00,https://pro.bridordefrance.com/beurre-aop-charentes-poitou,0,0,0.00,0.01,2300000,"[67,33,33,67,67,33,33,33,33,100,67,33]",1583490287,"Image pack, Site links, Reviews, Image, Video Carousel"
spiga in francese,44,44,70,83.85,0.00,https://www.bridordefrance.com/bridor/it/EUR/bridor/it/EUR/p/31692,0,0,0.00,0,1730000,"[33,33,33,33,33,33,33,67,100,33,67,33]",1584842707,"Instant answer, Image pack, Video, Image"
